ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Layup Made|04:00|-50|81||LAYUPMD|PATW      |26|346|PAPALOUKAS, THEODOROS|2|53|46|||OLY       ||B|3
Three Pointer|04:00|-677|181||3FGM|PJJS      |26|348|SUAREZ, CARLOS|3|53|49|||MAD       ||H|3
Missed Two Pointer|03:00|-282|150||2FGA|PTGB      |27|353|LLULL, SERGIO|0|53|49|||MAD       ||D|3
Missed Two Pointer|03:00|200|138||2FGAB|PJUO      |27|356|SPANOULIS, VASSILIS|0|53|49|||OLY       ||C|3
Layup Made|03:00|119|150||LAYUPMD|PJRC      |27|359|MAVROKEFALIDES, LOUKAS|2|55|49|||OLY       ||C|3
Layup Made|02:00|-75|119||LAYUPMD|PJJS      |28|362|SUAREZ, CARLOS|2|55|51|||MAD       ||B|3
Missed Three Pointer|02:00|-363|614||3FGA|PJDR      |28|364|TEODOSIC, MILOS|0|55|51|||OLY       ||H|3
Free Throw In|02:00|-1|-1||FTM|PTGB      |28|371|LLULL, SERGIO|1|55|52|||MAD       || |3
Free Throw In|02:00|-1|-1||FTM|PTGB      |28|372|LLULL, SERGIO|1|55|53|||MAD       || |3
Missed Layup|01:00|119|112||LAYUPATT|PKZY      |29|376|FISCHER, D'OR|0|55|53|||MAD       ||C|3
Missed Three Pointer|01:00|708|119||3FGA|PATW      |29|378|PAPALOUKAS, THEODOROS|0|55|53|||OLY       ||I|3
Missed Two Pointer|01:00|12|244||2FGAB|P002815   |29|380|NESTEROVIC, RADOSLAV|0|55|53|||OLY       ||E|3
Missed Three Pointer|01:00|37|708||3FGA|PJDR      |29|391|TEODOSIC, MILOS|0|55|53|||OLY       ||I|3
Missed Layup|01:00|-69|112||LAYUPATT|PKZY      |29|393|FISCHER, D'OR|0|55|53|||MAD       ||B|3
Dunk|01:00|18|-6||DUNK|PAQU      |29|397|BOUROUSIS, IOANNIS|2|57|53|||OLY       ||A|3
Three Pointer|00:00|-589|464||3FGM|PJJS      |30|400|SUAREZ, CARLOS|3|57|56|||MAD       ||H|3
Layup Made|00:00|-62|75||LAYUPMD|PJRC      |30|402|MAVROKEFALIDES, LOUKAS|2|59|56|||OLY       ||B|3
Missed Three Pointer|00:00|-301|627||3FGA|PAHV      |30|404|GARBAJOSA, JORGE|0|59|56|||MAD       ||H|3
Three Pointer|00:00|25|1028||3FGM|PJRC      |30|406|MAVROKEFALIDES, LOUKAS|3|62|56|||OLY       ||I|3
Layup Made|09:00|-87|56||LAYUPMD|PJDR      |31|417|TEODOSIC, MILOS|2|64|56|||OLY       ||B|3
Missed Two Pointer|08:00|-37|382||2FGA|PCVM      |32|424|RODRIGUEZ, SERGIO|0|64|56|||MAD       ||D|3
Three Pointer|08:00|-445|489||3FGM|P000577   |32|426|KESELJ, MARKO|3|67|56|||OLY       ||H|3
Missed Layup|08:00|-119|87||LAYUPATT|PCVM      |32|428|RODRIGUEZ, SERGIO|0|67|56|||MAD       ||B|3
Layup Made|08:00|-50|125||LAYUPMD|PJRC      |32|430|MAVROKEFALIDES, LOUKAS|2|69|56|||OLY       ||B|3
Missed Three Pointer|08:00|464|552||3FGA|P000749   |32|432|TUCKER, CLAY|0|69|56|||MAD       ||I|3
Three Pointer|07:00|-6|683||3FGM|PJDR      |33|437|TEODOSIC, MILOS|3|72|56|||OLY       ||H|3
Missed Two Pointer|07:00|144|301||2FGA|P002507   |33|438|TOMIC, ANTE|0|72|56|||MAD       ||E|3
Missed Two Pointer|07:00|181|100||2FGAB|PJRC      |33|440|MAVROKEFALIDES, LOUKAS|0|72|56|||OLY       ||C|3
Missed Three Pointer|06:00|570|439||3FGA|PAAX      |34|454|REYES, FELIPE|0|72|56|||MAD       ||I|3
Missed Two Pointer|06:00|-100|238||2FGA|P002507   |34|456|TOMIC, ANTE|0|72|56|||MAD       ||D|3
Layup Made|06:00|81|131||LAYUPMD|P002507   |34|458|TOMIC, ANTE|2|72|58|||MAD       ||C|3
Missed Three Pointer|06:00|-683|69||3FGA|P000577   |34|460|KESELJ, MARKO|0|72|58|||OLY       ||H|3
Missed Two Pointer|05:00|213|194||2FGA|PCVM      |35|469|RODRIGUEZ, SERGIO|0|72|58|||MAD       ||E|3
Two Pointer|05:00|-238|62||2FGM|P002507   |35|471|TOMIC, ANTE|2|72|60|||MAD       ||B|3
Missed Three Pointer|05:00|564|545||3FGA|PJUO      |35|472|SPANOULIS, VASSILIS|0|72|60|||OLY       ||I|3
Layup Made|05:00|-125|106||LAYUPMD|PAJK      |35|474|VIDAL, SERGI|2|72|62|||MAD       ||B|3
Free Throw In|04:00|-1|-1||FTM|PJUO      |36|486|SPANOULIS, VASSILIS|1|73|62|||OLY       || |3
Missed Layup|04:00|25|188||LAYUPATT|PCVM      |36|487|RODRIGUEZ, SERGIO|0|73|62|||MAD       ||C|3
Two Pointer|03:00|-169|138||2FGM|P001867   |37|492|LUCAS, JAMON|2|75|62|||OLY       ||B|3
Missed Two Pointer|03:00|-219|332||2FGA|P002507   |37|494|TOMIC, ANTE|0|75|62|||MAD       ||D|3
Missed Two Pointer|03:00|426|313||2FGA|PJDR      |37|496|TEODOSIC, MILOS|0|75|62|||OLY       ||G|3
Missed Layup|03:00|-156|69||LAYUPATT|PAJK      |37|498|VIDAL, SERGI|0|75|62|||MAD       ||B|3
Missed Three Pointer|02:00|169|658||3FGA|PAQU      |38|501|BOUROUSIS, IOANNIS|0|75|62|||OLY       ||I|3
Missed Two Pointer|02:00|219|144||2FGA|P002507   |38|507|TOMIC, ANTE|0|75|62|||MAD       ||E|3
Free Throw In|02:00|-1|-1||FTM|PJUO      |38|511|SPANOULIS, VASSILIS|1|76|62|||OLY       || |3
Free Throw In|02:00|-1|-1||FTM|PJUO      |38|512|SPANOULIS, VASSILIS|1|77|62|||OLY       || |3
Missed Two Pointer|02:00|244|100||2FGA|P002507   |38|513|TOMIC, ANTE|0|77|62|||MAD       ||C|3
Two Pointer|01:00|-282|332||2FGM|PCVM      |39|518|RODRIGUEZ, SERGIO|2|77|64|||MAD       ||F|3
Layup Made|01:00|106|25||LAYUPMD|PAQU      |39|519|BOUROUSIS, IOANNIS|2|79|64|||OLY       ||C|3
Missed Three Pointer|01:00|-407|583||3FGA|PAJK      |39|521|VIDAL, SERGI|0|79|64|||MAD       ||H|3
Missed Two Pointer|00:00|-144|188||2FGA|PJUO      |40|525|SPANOULIS, VASSILIS|0|79|64|||OLY       ||B|3
Free Throw In|00:00|-1|-1||FTM|P002507   |40|536|TOMIC, ANTE|1|79|65|||MAD       || |3
Free Throw In|00:00|-1|-1||FTM|P002507   |40|537|TOMIC, ANTE|1|79|66|||MAD       || |3
Missed Three Pointer|00:00|-106|702||3FGA|PJDR      |40|539|TEODOSIC, MILOS|0|79|66|||OLY       ||H|3
Missed Three Pointer|00:00|-213|702||3FGA|PCVM      |40|541|RODRIGUEZ, SERGIO|0|79|66|||MAD       ||H|3
Three Pointer|00:00|-338|621||3FGM|PJUO      |40|543|SPANOULIS, VASSILIS|3|82|66|||OLY       ||H|3
Missed Two Pointer|09:00|363|439||2FGA|PJTH      |1|3|GREENE, BRIAN|0|0|0|||CHA       ||G|4
Layup Made|09:00|-150|12||LAYUPMD|P001216   |1|10|GOMIS, JOSEPH|2|0|2|||CHA       ||B|4
Missed Three Pointer|08:00|696|12||3FGA|P001900   |2|12|RUBIO, GUILLEM|0|0|2|||MAL       ||I|4
Two Pointer|08:00|244|12||2FGM|PJXK      |2|14|WRIGHT, BRENT|2|0|4|||CHA       ||C|4
Missed Layup|08:00|-94|169||LAYUPATT|PLOO      |2|15|FREELAND, JOEL|0|0|4|||MAL       ||B|4
Missed Layup|08:00|-150|18||LAYUPATT|P001216   |2|17|GOMIS, JOSEPH|0|0|4|||CHA       ||B|4
Missed Two Pointer|08:00|12|470||2FGA|PKWI      |2|19|MCINTYRE, TERRELL|0|0|4|||MAL       ||G|4
Three Pointer|08:00|-696|94||3FGM|PJTH      |2|22|GREENE, BRIAN|3|0|7|||CHA       ||H|4
Layup Made|07:00|-131|25||LAYUPMD|PCSW      |3|28|HAMILTON, JUSTIN|2|0|9|||CHA       ||B|4
Layup Made|06:00|-106|12||LAYUPMD|P001216   |4|33|GOMIS, JOSEPH|2|0|11|||CHA       ||B|4
Missed Layup|06:00|125|50||LAYUPATT|PAWS      |4|35|RODRIGUEZ, BERNI|0|0|11|||MAL       ||C|4
Two Pointer|06:00|-131|414||2FGM|PJTH      |4|37|GREENE, BRIAN|2|0|13|||CHA       ||F|4
Three Pointer|05:00|-514|508||3FGM|PAWS      |5|38|RODRIGUEZ, BERNI|3|3|13|||MAL       ||H|4
Missed Three Pointer|05:00|-69|721||3FGA|PJTH      |5|39|GREENE, BRIAN|0|3|13|||CHA       ||H|4
Missed Three Pointer|05:00|-621|357||3FGA|PAWS      |5|41|RODRIGUEZ, BERNI|0|3|13|||MAL       ||H|4
Dunk|05:00|-12|-6||DUNK|PJXK      |5|44|WRIGHT, BRENT|2|3|15|||CHA       ||A|4
Missed Two Pointer|05:00|420|56||2FGA|PAMM      |5|46|PRINTEZIS, GEORGIOS|0|3|15|||MAL       ||E|4
Missed Three Pointer|04:00|414|602||3FGA|PKWI      |6|51|MCINTYRE, TERRELL|0|3|15|||MAL       ||I|4
Three Pointer|04:00|608|345||3FGM|PCMF      |6|60|MALLET, DEMOND|3|3|18|||CHA       ||I|4
Missed Layup|04:00|-131|31||LAYUPATT|P001216   |6|65|GOMIS, JOSEPH|0|3|18|||CHA       ||B|4
Layup Made|03:00|-131|18||LAYUPMD|P001216   |7|71|GOMIS, JOSEPH|2|3|20|||CHA       ||B|4
Three Pointer|03:00|-106|696||3FGM|PBFB      |7|72|TRIPKOVIC, UROS|3|6|20|||MAL       ||H|4
Two Pointer|03:00|25|539||2FGM|P001633   |7|84|FREIRE, RAFA|2|8|20|||MAL       ||G|4
Missed Three Pointer|02:00|-539|489||3FGA|P001216   |8|86|GOMIS, JOSEPH|0|8|20|||CHA       ||H|4
Missed Layup|02:00|119|25||LAYUPATT|P002877   |8|88|COBOS, CARLOS|0|8|20|||MAL       ||C|4
Free Throw In|02:00|-1|-1||FTM|PKBD      |8|97|ARCHIBALD, ROBERT|1|9|20|||MAL       || |4
Layup Made|01:00|-81|69||LAYUPMD|PKBD      |9|108|ARCHIBALD, ROBERT|2|11|20|||MAL       ||B|4
Missed Two Pointer|01:00|-138|470||2FGA|PJXK      |9|113|WRIGHT, BRENT|0|11|20|||CHA       ||F|4
Free Throw In|01:00|-1|-1||FTM|PBFB      |9|117|TRIPKOVIC, UROS|1|12|20|||MAL       || |4
Free Throw In|01:00|-1|-1||FTM|PBFB      |9|118|TRIPKOVIC, UROS|1|13|20|||MAL       || |4
Free Throw In|01:00|-1|-1||FTM|PBFB      |9|119|TRIPKOVIC, UROS|1|14|20|||MAL       || |4
Free Throw In|00:00|-1|-1||FTM|P000430   |10|124|BROYLES, DWAYNE|1|14|21|||CHA       || |4
Free Throw In|00:00|-1|-1||FTM|P001860   |10|132|HILL, CHRIS|1|14|22|||CHA       || |4
Free Throw In|00:00|-1|-1||FTM|P001860   |10|133|HILL, CHRIS|1|14|23|||CHA       || |4
Free Throw In|00:00|-1|-1||FTM|P001860   |10|134|HILL, CHRIS|1|14|24|||CHA       || |4
Layup Made|00:00|94|37||LAYUPMD|PKWI      |10|135|MCINTYRE, TERRELL|2|16|24|||MAL       ||C|4
Layup Made|09:00|-106|31||LAYUPMD|PJXK      |11|146|WRIGHT, BRENT|2|16|26|||CHA       ||B|4
Missed Three Pointer|09:00|-570|414||3FGA|PJTH      |11|151|GREENE, BRIAN|0|16|26|||CHA       ||H|4
Layup Made|09:00|119|50||LAYUPMD|PAMM      |11|154|PRINTEZIS, GEORGIOS|2|18|26|||MAL       ||C|4
Missed Layup|08:00|-106|-6||LAYUPATT|P001860   |12|156|HILL, CHRIS|0|18|26|||CHA       ||B|4
Missed Layup|08:00|18|75||LAYUPATT|P001860   |12|158|HILL, CHRIS|0|18|26|||CHA       ||C|4
Missed Layup|08:00|87|37||LAYUPATT|PJXK      |12|160|WRIGHT, BRENT|0|18|26|||CHA       ||C|4
Layup Made|08:00|119|43||LAYUPMD|PKBD      |12|171|ARCHIBALD, ROBERT|2|20|26|||MAL       ||C|4
Missed Layup|07:00|125|94||LAYUPATT|PJTH      |13|175|GREENE, BRIAN|0|20|26|||CHA       ||C|4
Missed Three Pointer|07:00|282|683||3FGA|PKWI      |13|177|MCINTYRE, TERRELL|0|20|26|||MAL       ||I|4
Three Pointer|07:00|6|721||3FGM|PJTH      |13|180|GREENE, BRIAN|3|20|29|||CHA       ||I|4
Three Pointer|07:00|-552|470||3FGM|PBFB      |13|182|TRIPKOVIC, UROS|3|23|29|||MAL       ||H|4
Layup Made|07:00|106|75||LAYUPMD|P000430   |13|183|BROYLES, DWAYNE|2|23|31|||CHA       ||C|4
Three Pointer|07:00|595|414||3FGM|PBFB      |13|185|TRIPKOVIC, UROS|3|26|31|||MAL       ||I|4
Missed Two Pointer|06:00|363|75||2FGA|PBFB      |14|194|TRIPKOVIC, UROS|0|26|31|||MAL       ||E|4
Two Pointer|06:00|395|37||2FGM|PKWI      |14|200|MCINTYRE, TERRELL|2|28|31|||MAL       ||E|4
Missed Two Pointer|05:00|-407|-18||2FGA|PJTH      |15|202|GREENE, BRIAN|0|28|31|||CHA       ||D|4
Missed Two Pointer|05:00|-495|94||2FGA|PKWI      |15|204|MCINTYRE, TERRELL|0|28|31|||MAL       ||F|4
Three Pointer|05:00|671|194||3FGM|PJTH      |15|207|GREENE, BRIAN|3|28|34|||CHA       ||I|4
Two Pointer|05:00|451|43||2FGM|PLOO      |15|209|FREELAND, JOEL|2|30|34|||MAL       ||E|4
Missed Layup|05:00|-87|138||LAYUPATT|PJTH      |15|210|GREENE, BRIAN|0|30|34|||CHA       ||B|4
Missed Three Pointer|05:00|-545|439||3FGA|PBFB      |15|212|TRIPKOVIC, UROS|0|30|34|||MAL       ||H|4
Missed Three Pointer|05:00|476|533||3FGA|PJTH      |15|214|GREENE, BRIAN|0|30|34|||CHA       ||I|4
Two Pointer|04:00|-332|338||2FGM|P001900   |16|217|RUBIO, GUILLEM|2|32|34|||MAL       ||F|4
Missed Layup|04:00|-125|156||LAYUPATT|PJXK      |16|218|WRIGHT, BRENT|0|32|34|||CHA       ||B|4
Layup Made|03:00|138|6||LAYUPMD|PLOO      |17|222|FREELAND, JOEL|2|34|34|||MAL       ||C|4
Three Pointer|03:00|501|514||3FGM|P001216   |17|229|GOMIS, JOSEPH|3|34|37|||CHA       ||I|4
Layup Made|03:00|0|87||LAYUPMD|P001860   |17|233|HILL, CHRIS|2|36|39|||CHA       ||B|4
Two Pointer|03:00|0|0||2FGM|PLOO      |17|272|FREELAND, JOEL|2|36|39|||MAL       ||A|4
Missed Three Pointer|03:00|432|564||3FGA|P001216   |17|234|GOMIS, JOSEPH|0|36|39|||CHA       ||I|4
Layup Made|02:00|75|100||LAYUPMD|PJXK      |18|248|WRIGHT, BRENT|2|36|41|||CHA       ||C|4
Free Throw In|02:00|-1|-1||FTM|PJXK      |18|251|WRIGHT, BRENT|1|36|42|||CHA       || |4
Missed Three Pointer|02:00|420|608||3FGA|P001633   |18|252|FREIRE, RAFA|0|36|42|||MAL       ||I|4
Layup Made|01:00|-106|62||LAYUPMD|P001900   |19|256|RUBIO, GUILLEM|2|38|42|||MAL       ||B|4
Layup Made|01:00|56|87||LAYUPMD|PLOO      |19|261|FREELAND, JOEL|2|40|42|||MAL       ||C|4
Layup Made|01:00|25|100||LAYUPMD|PJXK      |19|262|WRIGHT, BRENT|2|40|44|||CHA       ||C|4
Missed Two Pointer|00:00|-207|50||2FGA|PAMM      |20|264|PRINTEZIS, GEORGIOS|0|40|44|||MAL       ||B|4
Missed Three Pointer|00:00|-627|319||3FGA|P002877   |20|268|COBOS, CARLOS|0|40|44|||MAL       ||H|4
Layup Made|00:00|125|62||LAYUPMD|P001633   |20|270|FREIRE, RAFA|2|42|44|||MAL       ||C|4
Two Pointer|09:00|-307|420||2FGM|P001216   |21|287|GOMIS, JOSEPH|2|42|46|||CHA       ||F|4
Missed Three Pointer|09:00|-282|671||3FGA|PBFB      |21|288|TRIPKOVIC, UROS|0|42|46|||MAL       ||H|4
Missed Three Pointer|08:00|-476|1022||3FGA|PAWS      |22|293|RODRIGUEZ, BERNI|0|42|46|||MAL       ||H|4
Missed Two Pointer|08:00|439|69||2FGA|PJXK      |22|295|WRIGHT, BRENT|0|42|46|||CHA       ||E|4
Three Pointer|08:00|583|388||3FGM|PAWS      |22|298|RODRIGUEZ, BERNI|3|45|46|||MAL       ||I|4
Missed Three Pointer|07:00|564|457||3FGA|P001216   |23|300|GOMIS, JOSEPH|0|45|46|||CHA       ||I|4
Missed Layup|07:00|138|50||LAYUPATT|PJXK      |23|302|WRIGHT, BRENT|0|45|46|||CHA       ||C|4
Layup Made|07:00|-50|62||LAYUPMD|PBMK      |23|304|RIDDICK, ANDRE|2|45|48|||CHA       ||B|4
Free Throw In|07:00|-1|-1||FTM|P001900   |23|307|RUBIO, GUILLEM|1|46|48|||MAL       || |4
Free Throw In|07:00|-1|-1||FTM|P001900   |23|308|RUBIO, GUILLEM|1|47|48|||MAL       || |4
Missed Two Pointer|06:00|219|94||2FGA|PKBD      |24|314|ARCHIBALD, ROBERT|0|47|48|||MAL       ||C|4
Missed Two Pointer|06:00|181|106||2FGA|PCMF      |24|316|MALLET, DEMOND|0|47|48|||CHA       ||C|4
Missed Two Pointer|06:00|-25|432||2FGA|PJXK      |24|318|WRIGHT, BRENT|0|47|48|||CHA       ||F|4
Missed Layup|06:00|50|138||LAYUPATT|PLOO      |24|322|FREELAND, JOEL|0|47|48|||MAL       ||C|4
Missed Layup|06:00|0|81||LAYUPATT|PKBD      |24|324|ARCHIBALD, ROBERT|0|47|48|||MAL       ||B|4
Missed Two Pointer|06:00|552|232||2FGA|PCMF      |24|326|MALLET, DEMOND|0|47|48|||CHA       ||G|4
Missed Three Pointer|05:00|470|570||3FGA|PCSW      |25|329|HAMILTON, JUSTIN|0|47|48|||CHA       ||I|4
Three Pointer|04:00|338|671||3FGM|P001900   |26|341|RUBIO, GUILLEM|3|50|48|||MAL       ||I|4
Two Pointer|04:00|426|119||2FGM|PJTH      |26|342|GREENE, BRIAN|2|50|50|||CHA       ||E|4
Missed Three Pointer|03:00|138|708||3FGA|PBFB      |27|346|TRIPKOVIC, UROS|0|50|50|||MAL       ||I|4
Missed Three Pointer|03:00|-677|0||3FGA|PCSW      |27|348|HAMILTON, JUSTIN|0|50|50|||CHA       ||H|4
Two Pointer|02:00|-37|225||2FGM|P001900   |28|366|RUBIO, GUILLEM|2|52|50|||MAL       ||D|4
Missed Two Pointer|02:00|-269|94||2FGA|PLOO      |28|370|FREELAND, JOEL|0|52|50|||MAL       ||D|4
Free Throw In|02:00|-1|-1||FTM|P001900   |28|375|RUBIO, GUILLEM|1|53|50|||MAL       || |4
Layup Made|02:00|18|169||LAYUPMD|P000430   |28|376|BROYLES, DWAYNE|2|53|52|||CHA       ||C|4
Layup Made|02:00|-112|6||LAYUPMD|PLOO      |28|377|FREELAND, JOEL|2|55|52|||MAL       ||B|4
Two Pointer|02:00|-301|169||2FGM|P001860   |28|379|HILL, CHRIS|2|55|54|||CHA       ||D|4
Missed Layup|01:00|-181|31||LAYUPATT|PLOO      |29|381|FREELAND, JOEL|0|55|54|||MAL       ||B|4
Missed Three Pointer|00:00|-614|426||3FGA|PBFB      |30|388|TRIPKOVIC, UROS|0|55|54|||MAL       ||H|4
Two Pointer|00:00|12|363||2FGM|PLOO      |30|390|FREELAND, JOEL|2|57|54|||MAL       ||E|4
Missed Three Pointer|00:00|-614|345||3FGA|P001216   |30|391|GOMIS, JOSEPH|0|57|54|||CHA       ||H|4
Layup Made|00:00|163|25||LAYUPMD|P001860   |30|395|HILL, CHRIS|2|57|56|||CHA       ||C|4
Three Pointer|09:00|382|621||3FGM|P001900   |31|403|RUBIO, GUILLEM|3|60|56|||MAL       ||I|4
Missed Three Pointer|09:00|652|301||3FGA|P000430   |31|404|BROYLES, DWAYNE|0|60|56|||CHA       ||I|4
Three Pointer|08:00|37|771||3FGM|PKWI      |32|407|MCINTYRE, TERRELL|3|63|56|||MAL       ||I|4
Missed Three Pointer|08:00|345|646||3FGA|P001860   |32|408|HILL, CHRIS|0|63|56|||CHA       ||I|4
Missed Three Pointer|08:00|-608|432||3FGA|PBFB      |32|413|TRIPKOVIC, UROS|0|63|56|||MAL       ||H|4
Missed Layup|07:00|37|87||LAYUPATT|PBFB      |33|421|TRIPKOVIC, UROS|0|63|56|||MAL       ||C|4
Two Pointer|07:00|-244|112||2FGM|PJTH      |33|427|GREENE, BRIAN|2|63|58|||CHA       ||D|4
Two Pointer|07:00|-407|219||2FGM|PLOO      |33|429|FREELAND, JOEL|2|65|58|||MAL       ||F|4
Three Pointer|07:00|181|683||3FGM|PCMF      |33|431|MALLET, DEMOND|3|65|61|||CHA       ||I|4
Free Throw In|06:00|-1|-1||FTM|PLOO      |34|437|FREELAND, JOEL|1|66|61|||MAL       || |4
Free Throw In|06:00|-1|-1||FTM|PLOO      |34|438|FREELAND, JOEL|1|67|61|||MAL       || |4
Missed Three Pointer|06:00|-426|564||3FGA|PJTH      |34|439|GREENE, BRIAN|0|67|61|||CHA       ||H|4
Layup Made|05:00|-106|6||LAYUPMD|PLOO      |35|443|FREELAND, JOEL|2|69|61|||MAL       ||B|4
Missed Two Pointer|05:00|12|200||2FGA|P000430   |35|444|BROYLES, DWAYNE|0|69|61|||CHA       ||C|4
Layup Made|05:00|-112|18||LAYUPMD|PBFB      |35|451|TRIPKOVIC, UROS|2|71|61|||MAL       ||B|4
Three Pointer|05:00|-677|-56||3FGM|PCMF      |35|458|MALLET, DEMOND|3|71|64|||CHA       ||H|4
Layup Made|04:00|-81|62||LAYUPMD|P001216   |36|463|GOMIS, JOSEPH|2|71|66|||CHA       ||B|4
Three Pointer|04:00|683|-43||3FGM|PAMM      |36|469|PRINTEZIS, GEORGIOS|3|74|66|||MAL       ||I|4
Missed Three Pointer|03:00|-470|539||3FGA|P001860   |37|473|HILL, CHRIS|0|74|66|||CHA       ||H|4
Missed Three Pointer|03:00|-276|765||3FGA|PKWI      |37|490|MCINTYRE, TERRELL|0|74|66|||MAL       ||H|4
Free Throw In|02:00|-1|-1||FTM|P001900   |38|497|RUBIO, GUILLEM|1|75|66|||MAL       || |4
Free Throw In|02:00|-1|-1||FTM|P001900   |38|498|RUBIO, GUILLEM|1|76|66|||MAL       || |4
Three Pointer|02:00|-470|533||3FGM|PJTH      |38|500|GREENE, BRIAN|3|76|69|||CHA       ||H|4
Missed Two Pointer|02:00|181|457||2FGA|P001216   |38|503|GOMIS, JOSEPH|0|76|69|||CHA       ||G|4
Missed Three Pointer|02:00|112|708||3FGA|P001216   |38|505|GOMIS, JOSEPH|0|76|69|||CHA       ||I|4
Missed Layup|01:00|-81|69||LAYUPATT|P001860   |39|511|HILL, CHRIS|0|76|69|||CHA       ||B|4
Missed Layup|01:00|-81|56||LAYUPATT|PJXK      |39|513|WRIGHT, BRENT|0|76|69|||CHA       ||B|4
Missed Three Pointer|01:00|702|18||3FGA|PJTH      |39|515|GREENE, BRIAN|0|76|69|||CHA       ||I|4
Free Throw In|01:00|-1|-1||FTM|P001900   |39|519|RUBIO, GUILLEM|1|77|69|||MAL       || |4
Free Throw In|01:00|-1|-1||FTM|P001900   |39|520|RUBIO, GUILLEM|1|78|69|||MAL       || |4
Layup Made|00:00|163|106||LAYUPMD|P001216   |40|524|GOMIS, JOSEPH|2|78|71|||CHA       ||C|4
Three Pointer|00:00|-683|250||3FGM|PAWS      |40|526|RODRIGUEZ, BERNI|3|81|71|||MAL       ||H|4
Free Throw In|00:00|-1|-1||FTM|PJTH      |40|529|GREENE, BRIAN|1|81|72|||CHA       || |4
Free Throw In|00:00|-1|-1||FTM|PJTH      |40|530|GREENE, BRIAN|1|81|73|||CHA       || |4
Layup Made|00:00|-112|25||LAYUPMD|P001900   |40|532|RUBIO, GUILLEM|2|83|73|||MAL       ||B|4
Free Throw In|00:00|-1|-1||FTM|P001900   |40|535|RUBIO, GUILLEM|1|84|73|||MAL       || |4
Missed Two Pointer|00:00|-526|207||2FGA|PJTH      |40|536|GREENE, BRIAN|0|84|73|||CHA       ||F|4
Missed Two Pointer|09:00|169|175||2FGA|PLSZ      |1|4|WASHINGTON, DARIUS|0|0|0|||ROM       ||C|5
Missed Two Pointer|09:00|-207|169||2FGA|P000118   |1|6|TADDA, KARSTEN|0|0|0|||BAM       ||D|5
Missed Two Pointer|09:00|-489|25||2FGA|PJPR      |1|8|DASIC, VLADIMIR|0|0|0|||ROM       ||F|5
Layup Made|08:00|-125|112||LAYUPMD|PJJZ      |2|12|SUPUT, PREDRAG|2|0|2|||BAM       ||B|5
Layup Made|08:00|150|62||LAYUPMD|PKNK      |2|16|JACOBSEN, CASEY|2|0|4|||BAM       ||C|5
Free Throw In|08:00|-1|-1||FTM|PLSZ      |2|24|WASHINGTON, DARIUS|1|1|4|||ROM       || |5
Free Throw In|08:00|-1|-1||FTM|PLSZ      |2|25|WASHINGTON, DARIUS|1|2|4|||ROM       || |5
Missed Three Pointer|07:00|-18|727||3FGA|P001252   |3|27|GAVEL, ANTON|0|2|4|||BAM       ||H|5
Missed Three Pointer|07:00|671|-37||3FGA|P000007   |3|29|DJEDOVIC, NIHAD|0|2|4|||ROM       ||I|5
Dunk|06:00|-6|0||DUNK|PTGO      |4|37|CROSARIOL, ANDREA|2|4|4|||ROM       ||A|5
Free Throw In|06:00|-1|-1||FTM|PKNK      |4|41|JACOBSEN, CASEY|1|4|5|||BAM       || |5
Free Throw In|06:00|-1|-1||FTM|PKNK      |4|42|JACOBSEN, CASEY|1|4|6|||BAM       || |5
Missed Three Pointer|06:00|671|0||3FGA|P000007   |4|43|DJEDOVIC, NIHAD|0|4|6|||ROM       ||I|5
Free Throw In|05:00|-1|-1||FTM|PTGO      |5|54|CROSARIOL, ANDREA|1|5|6|||ROM       || |5
Free Throw In|05:00|-1|-1||FTM|PTGO      |5|55|CROSARIOL, ANDREA|1|6|6|||ROM       || |5
Free Throw In|05:00|-1|-1||FTM|PKNK      |5|60|JACOBSEN, CASEY|1|6|7|||BAM       || |5
Two Pointer|05:00|-250|414||2FGM|PCTN      |5|63|SMITH, CHARLES|2|8|7|||ROM       ||F|5
Missed Layup|04:00|50|106||LAYUPATT|P002812   |6|66|HINES, KYLE|0|8|7|||BAM       ||C|5
Dunk|04:00|0|0||DUNK|PTGO      |6|70|CROSARIOL, ANDREA|2|10|7|||ROM       ||A|5
Layup Made|04:00|-106|18||LAYUPMD|PLSZ      |6|78|WASHINGTON, DARIUS|2|12|7|||ROM       ||B|5
Layup Made|04:00|-69|37||LAYUPMD|P002812   |6|79|HINES, KYLE|2|12|9|||BAM       ||B|5
Missed Two Pointer|03:00|326|219||2FGA|PTGO      |7|82|CROSARIOL, ANDREA|0|12|9|||ROM       ||E|5
Two Pointer|03:00|163|169||2FGM|P002812   |7|84|HINES, KYLE|2|12|11|||BAM       ||C|5
Missed Three Pointer|02:00|-370|602||3FGA|PCTN      |8|86|SMITH, CHARLES|0|12|11|||ROM       ||H|5
Dunk|02:00|-6|0||DUNK|PJPR      |8|94|DASIC, VLADIMIR|2|14|11|||ROM       ||A|5
Missed Two Pointer|02:00|-225|370||2FGA|P001252   |8|96|GAVEL, ANTON|0|14|11|||BAM       ||F|5
