ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Two Pointer|02:29|-18|112|1|2FGM|P004863   |28|361|JOVIC, STEFAN|2|57|48|1|0|RED       ||B|144
Free Throw In|02:07|-1|-1|0|FTM|P006735   |28|371|COOLEY, JACK|1|57|49|0|0|MAL       || |144
Free Throw In|02:07|-1|-1|0|FTM|P006735   |28|372|COOLEY, JACK|1|57|50|0|0|MAL       || |144
Missed Three Pointer|01:55|501|589|0|3FGA|P004004   |29|374|GUDURIC, MARKO|0|57|50|0|0|RED       ||I|144
Missed Two Pointer|01:55|-75|119|0|2FGA|PLUO      |29|376|LAZIC, BRANKO|0|57|50|0|0|RED       ||B|144
Missed Three Pointer|01:43|-112|746|0|3FGA|P000848   |29|378|NEDOVIC, NEMANJA|0|57|50|0|0|MAL       ||H|144
Three Pointer|01:30|683|150|0|3FGM|PLRU      |29|383|SIMONOVIC, MARKO|3|60|50|0|0|RED       ||I|144
Three Pointer|01:09|-539|483|0|3FGM|P005002   |29|388|SMITH, JAMAR|3|60|53|0|0|MAL       ||H|144
Missed Two Pointer|00:42|-332|43|0|2FGA|P004183   |30|391|ZIRBES, MAIK|0|60|53|0|0|RED       ||D|144
Missed Two Pointer|00:13|31|125|0|2FGA|P004004   |30|400|GUDURIC, MARKO|0|60|53|0|0|RED       ||C|144
Missed Three Pointer|00:02|-31|1267|0|3FGA|P000848   |30|405|NEDOVIC, NEMANJA|0|60|53|0|0|MAL       ||J|144
Two Pointer|09:56|-56|87|0|2FGM|P000848   |31|413|NEDOVIC, NEMANJA|2|60|55|0|0|MAL       ||B|144
Two Pointer|09:25|-100|31|0|2FGM|P002829   |31|426|NELSON, DeMARCUS|2|60|57|1|0|MAL       ||B|144
Missed Three Pointer|09:06|457|646|0|3FGA|P002580   |31|427|MICIC, VASILIJE|0|60|57|0|0|RED       ||I|144
Two Pointer|08:53|-169|94|0|2FGM|P002580   |32|430|MICIC, VASILIJE|2|62|57|0|1|RED       ||B|144
Missed Two Pointer|08:27|188|75|0|2FGA|PJJS      |32|431|SUAREZ, CARLOS|0|62|57|0|0|MAL       ||C|144
Three Pointer|08:08|-558|489|0|3FGM|PLRU      |32|433|SIMONOVIC, MARKO|3|65|57|0|0|RED       ||H|144
Missed Three Pointer|07:41|464|646|0|3FGA|P000848   |33|444|NEDOVIC, NEMANJA|0|65|57|0|0|MAL       ||I|144
Missed Three Pointer|07:28|526|539|0|3FGA|PJJS      |33|448|SUAREZ, CARLOS|0|65|57|0|0|MAL       ||I|144
Missed Three Pointer|07:02|621|370|0|3FGA|P002580   |33|452|MICIC, VASILIJE|0|65|57|0|0|RED       ||I|144
Missed Two Pointer|06:29|-94|106|0|2FGA|PLUO      |34|460|LAZIC, BRANKO|0|65|57|0|0|RED       ||B|144
Missed Three Pointer|06:17|-690|31|0|3FGA|P000738   |34|462|KINSEY, TARENCE|0|65|57|0|0|RED       ||H|144
Missed Three Pointer|06:02|263|677|0|3FGA|P004863   |34|464|JOVIC, STEFAN|0|65|57|0|0|RED       ||I|144
Missed Two Pointer|05:38|313|495|0|2FGA|P005002   |35|467|SMITH, JAMAR|0|65|57|0|0|MAL       ||G|144
Free Throw In|05:59|-1|-1|0|FTM|P000738   |35|470|KINSEY, TARENCE|1|66|57|0|0|RED       || |144
Two Pointer|04:58|294|207|0|2FGM|P000738   |36|472|KINSEY, TARENCE|2|68|57|0|0|RED       ||E|144
Three Pointer|04:43|370|652|0|3FGM|P004213   |36|477|DIAZ, ALBERTO|3|68|60|0|0|MAL       ||I|144
Three Pointer|04:22|696|-25|0|3FGM|PLRU      |36|479|SIMONOVIC, MARKO|3|71|60|0|0|RED       ||I|144
Missed Two Pointer|03:57|-18|207|0|2FGA|P000229   |37|482|JACKSON, EDWIN|0|71|60|0|0|MAL       ||B|144
Two Pointer|03:55|87|150|0|2FGM|PAXC      |37|484|VAZQUEZ, FRAN|2|71|62|0|1|MAL       ||C|144
Three Pointer|03:35|-238|721|0|3FGM|PLRU      |37|485|SIMONOVIC, MARKO|3|74|62|0|0|RED       ||H|144
Two Pointer|03:10|-62|583|0|2FGM|PAXC      |37|487|VAZQUEZ, FRAN|2|74|64|0|0|MAL       ||F|144
Missed Three Pointer|02:56|407|690|0|3FGA|PLRU      |38|489|SIMONOVIC, MARKO|0|74|64|0|0|RED       ||I|144
Two Pointer|02:37|-156|87|0|2FGM|P000229   |38|493|JACKSON, EDWIN|2|74|66|0|0|MAL       ||B|144
Two Pointer|02:12|232|62|0|2FGM|P004863   |38|496|JOVIC, STEFAN|2|76|66|0|0|RED       ||C|144
Two Pointer|01:31|-175|56|0|2FGM|PLUO      |39|500|LAZIC, BRANKO|2|78|66|1|0|RED       ||B|144
Free Throw In|01:23|-1|-1|0|FTM|PLUO      |39|507|LAZIC, BRANKO|1|79|66|0|0|RED       || |144
Missed Three Pointer|01:15|432|633|0|3FGA|P000848   |39|508|NEDOVIC, NEMANJA|0|79|66|0|0|MAL       ||I|144
Two Pointer|00:59|-150|144|0|2FGM|PAXC      |40|511|VAZQUEZ, FRAN|2|79|68|0|1|MAL       ||B|144
Three Pointer|00:44|-671|-43|0|3FGM|PLUO      |40|513|LAZIC, BRANKO|3|82|68|0|0|RED       ||H|144
Two Pointer|00:44|-75|257|0|2FGM|P000848   |40|514|NEDOVIC, NEMANJA|2|82|70|0|0|MAL       ||D|144
Free Throw In|00:44|-1|-1|0|FTM|P000848   |40|517|NEDOVIC, NEMANJA|1|82|71|0|0|MAL       || |144
Three Pointer|00:15|639|225|0|3FGM|PLUO      |40|521|LAZIC, BRANKO|3|85|71|0|0|RED       ||I|144
Free Throw In|00:08|-1|-1|0|FTM|P000229   |40|525|JACKSON, EDWIN|1|85|72|0|0|MAL       || |144
Free Throw In|00:08|-1|-1|0|FTM|P000229   |40|526|JACKSON, EDWIN|1|85|73|0|0|MAL       || |144
Free Throw In|00:02|-1|-1|0|FTM|P004863   |40|534|JOVIC, STEFAN|1|86|73|0|0|RED       || |144
Free Throw In|00:02|-1|-1|0|FTM|P004863   |40|535|JOVIC, STEFAN|1|87|73|0|0|RED       || |144
Missed Three Pointer|00:00|-602|1260|0|3FGA|P000229   |40|540|JACKSON, EDWIN|0|87|73|0|0|MAL       ||J|144
Missed Three Pointer|09:37|-338|646|0|3FGA|P005918   |1|5|FELDEINE, JAMES|0|0|0|0|0|PAN       ||H|145
Two Pointer|09:28|69|175|1|2FGM|P000556   |1|7|CLAVER, VICTOR|2|2|0|0|0|TIV       ||C|145
Missed Two Pointer|09:10|-50|69|0|2FGA|PANE      |1|9|PAVLOVIC, SASHA|0|2|0|0|0|PAN       ||B|145
Three Pointer|08:59|-683|31|0|3FGM|P005195   |2|12|BROEKHOFF, RYAN|3|5|0|0|0|TIV       ||H|145
Missed Two Pointer|08:49|-138|112|0|2FGA|P002980   |2|14|GIST, JAMES|0|5|0|0|0|PAN       ||B|145
Missed Three Pointer|08:27|-564|464|0|3FGA|P001389   |2|16|VORONOV, EVGENY|0|5|0|0|0|TIV       ||H|145
Missed Two Pointer|08:11|-106|156|0|2FGAB|P002980   |2|18|GIST, JAMES|0|5|0|0|0|PAN       ||B|145
Missed Three Pointer|08:00|-81|702|0|3FGA|PJKO      |2|22|DIAMANTIDIS, DIMITRIS|0|5|0|0|0|PAN       ||H|145
Two Pointer|07:36|-457|75|0|2FGM|P005757   |3|27|RANDOLPH, ANTHONY|2|7|0|0|0|TIV       ||F|145
Missed Three Pointer|07:20|-313|658|0|3FGA|P002980   |3|29|GIST, JAMES|0|7|0|0|0|PAN       ||H|145
Three Pointer|07:04|-683|56|0|3FGM|P005757   |3|31|RANDOLPH, ANTHONY|3|10|0|0|0|TIV       ||H|145
Two Pointer|06:38|12|69|1|2FGM|P001389   |4|43|VORONOV, EVGENY|2|12|0|1|0|TIV       ||C|145
Missed Two Pointer|06:28|-313|200|0|2FGA|PJDU      |4|44|RADULJICA, MIROSLAV|0|12|0|0|0|PAN       ||D|145
Missed Two Pointer|06:22|-25|225|0|2FGA|PJDU      |4|46|RADULJICA, MIROSLAV|0|12|0|0|0|PAN       ||B|145
Two Pointer|05:57|-18|100|1|2FGM|P005918   |5|55|FELDEINE, JAMES|2|12|2|1|0|PAN       ||B|145
Two Pointer|05:34|-12|238|1|2FGM|P000411   |5|57|JANKOVIC, VLADIMIR|2|12|4|1|0|PAN       ||D|145
Two Pointer|05:21|-25|194|1|2FGM|P001932   |5|61|CALATHES, NICK|2|12|6|1|0|PAN       ||B|145
Two Pointer|04:58|12|62|0|2FGM|P005757   |6|63|RANDOLPH, ANTHONY|2|14|6|0|0|TIV       ||C|145
Two Pointer|04:35|156|100|0|2FGM|P002980   |6|65|GIST, JAMES|2|14|8|0|0|PAN       ||C|145
Missed Three Pointer|04:05|-175|696|0|3FGA|P004331   |6|70|DELANEY, MALCOLM |0|14|8|0|0|TIV       ||H|145
Three Pointer|03:52|-501|533|0|3FGM|P000411   |7|73|JANKOVIC, VLADIMIR|3|14|11|0|0|PAN       ||H|145
Three Pointer|03:30|-508|489|0|3FGM|P000411   |7|77|JANKOVIC, VLADIMIR|3|14|14|1|0|PAN       ||H|145
Missed Three Pointer|03:07|-696|-25|0|3FGA|P005757   |7|79|RANDOLPH, ANTHONY|0|14|14|0|0|TIV       ||H|145
Two Pointer|02:52|-414|181|0|2FGM|PJDU      |8|88|RADULJICA, MIROSLAV|2|14|16|0|0|PAN       ||F|145
Two Pointer|02:32|-332|451|0|2FGM|P005757   |8|90|RANDOLPH, ANTHONY|2|16|16|0|0|TIV       ||F|145
Two Pointer|02:11|-169|119|0|2FGM|PJDU      |8|95|RADULJICA, MIROSLAV|2|16|18|0|0|PAN       ||B|145
Three Pointer|01:53|-219|715|0|3FGM|P002946   |9|98|DRAPER, DONTAYE|3|19|18|0|0|TIV       ||H|145
Missed Two Pointer|01:19|-382|332|0|2FGA|P006614   |9|101|SINGLETON, CHRIS|0|19|18|0|0|TIV       ||F|145
Missed Two Pointer|01:11|-213|451|0|2FGA|P004331   |9|103|DELANEY, MALCOLM |0|19|18|0|0|TIV       ||F|145
Two Pointer|00:57|-25|200|0|2FGM|P000411   |10|106|JANKOVIC, VLADIMIR|2|19|20|0|0|PAN       ||B|145
Free Throw In|00:36|-1|-1|0|FTM|P005195   |10|113|BROEKHOFF, RYAN|1|20|20|0|0|TIV       || |145
Free Throw In|00:36|-1|-1|0|FTM|P005195   |10|115|BROEKHOFF, RYAN|1|21|20|0|0|TIV       || |145
Free Throw In|00:36|-1|-1|0|FTM|P005195   |10|116|BROEKHOFF, RYAN|1|22|20|0|0|TIV       || |145
Two Pointer|00:25|-244|432|0|2FGM|PBEZ      |10|119|FOTSIS, ANTONIS|2|22|22|0|0|PAN       ||F|145
Missed Two Pointer|00:04|-445|376|0|2FGA|P002946   |10|121|DRAPER, DONTAYE|0|22|22|0|0|TIV       ||F|145
Two Pointer|09:26|-188|81|0|2FGM|PJKO      |11|133|DIAMANTIDIS, DIMITRIS|2|22|24|1|0|PAN       ||B|145
Missed Two Pointer|09:11|-150|12|0|2FGA|P005757   |11|135|RANDOLPH, ANTHONY|0|22|24|0|0|TIV       ||B|145
Missed Two Pointer|09:08|-56|200|0|2FGA|P006614   |11|137|SINGLETON, CHRIS|0|22|24|0|0|TIV       ||B|145
Missed Three Pointer|09:03|-508|533|0|3FGA|P005918   |11|139|FELDEINE, JAMES|0|22|24|0|0|PAN       ||H|145
Missed Two Pointer|08:59|-301|144|0|2FGA|PBEZ      |12|142|FOTSIS, ANTONIS|0|22|24|0|0|PAN       ||D|145
Three Pointer|08:53|-495|564|0|3FGM|PJKO      |12|144|DIAMANTIDIS, DIMITRIS|3|22|27|0|1|PAN       ||H|145
Two Pointer|08:35|-382|144|0|2FGM|P005757   |12|146|RANDOLPH, ANTHONY|2|24|27|0|0|TIV       ||D|145
Missed Three Pointer|08:22|-439|602|0|3FGA|PBEZ      |12|147|FOTSIS, ANTONIS|0|24|27|0|0|PAN       ||H|145
Free Throw In|08:14|-1|-1|0|FTM|P003479   |12|158|KUZMIC, OGNJEN|1|24|28|0|1|PAN       || |145
Free Throw In|08:14|-1|-1|0|FTM|P003479   |12|159|KUZMIC, OGNJEN|1|24|29|0|1|PAN       || |145
Missed Two Pointer|07:54|-25|238|0|2FGA|P003479   |13|162|KUZMIC, OGNJEN|0|24|29|0|0|PAN       ||D|145
Free Throw In|07:31|-1|-1|0|FTM|PBEZ      |13|169|FOTSIS, ANTONIS|1|24|30|1|0|PAN       || |145
Missed Three Pointer|07:18|106|734|0|3FGA|P006614   |13|172|SINGLETON, CHRIS|0|24|30|0|0|TIV       ||I|145
Two Pointer|06:54|-376|43|0|2FGM|P000411   |14|177|JANKOVIC, VLADIMIR|2|24|32|0|0|PAN       ||D|145
Missed Three Pointer|06:36|-539|464|0|3FGA|P004331   |14|178|DELANEY, MALCOLM |0|24|32|0|0|TIV       ||H|145
Missed Three Pointer|06:06|-426|608|0|3FGA|P001932   |14|182|CALATHES, NICK|0|24|32|0|0|PAN       ||H|145
Missed Three Pointer|05:46|-671|-25|0|3FGA|P000556   |15|185|CLAVER, VICTOR|0|24|32|0|0|TIV       ||H|145
Missed Three Pointer|05:25|-357|639|0|3FGA|PBEZ      |15|187|FOTSIS, ANTONIS|0|24|32|0|0|PAN       ||H|145
Missed Two Pointer|05:20|-181|175|0|2FGA|P002946   |15|189|DRAPER, DONTAYE|0|24|32|0|0|TIV       ||D|145
Missed Three Pointer|04:36|-332|633|0|3FGA|P004331   |16|203|DELANEY, MALCOLM |0|24|32|0|0|TIV       ||H|145
Two Pointer|04:27|-37|156|1|2FGM|P002980   |16|205|GIST, JAMES|2|24|34|0|0|PAN       ||B|145
Missed Two Pointer|04:09|6|225|0|2FGA|P000556   |16|207|CLAVER, VICTOR|0|24|34|0|0|TIV       ||C|145
Missed Two Pointer|03:53|-18|200|0|2FGA|PJDU      |17|210|RADULJICA, MIROSLAV|0|24|34|0|0|PAN       ||B|145
Two Pointer|03:39|-445|432|0|2FGM|P005918   |17|214|FELDEINE, JAMES|2|24|36|0|1|PAN       ||F|145
Missed Two Pointer|03:12|-200|106|0|2FGA|P000556   |17|217|CLAVER, VICTOR|0|24|36|0|0|TIV       ||B|145
Missed Two Pointer|02:57|-81|138|0|2FGA|PJDU      |18|220|RADULJICA, MIROSLAV|0|24|36|0|0|PAN       ||B|145
Missed Two Pointer|02:52|-269|43|0|2FGA|P004331   |18|222|DELANEY, MALCOLM |0|24|36|0|0|TIV       ||B|145
Two Pointer|02:46|-476|294|0|2FGM|P003573   |18|228|ZUBKOV, ANDREY|2|26|36|0|1|TIV       ||F|145
Two Pointer|02:19|31|156|1|2FGM|P004331   |18|231|DELANEY, MALCOLM |2|28|36|1|0|TIV       ||C|145
Three Pointer|02:01|-508|520|0|3FGM|P002946   |18|236|DRAPER, DONTAYE|3|31|36|1|0|TIV       ||H|145
Missed Three Pointer|01:36|-545|470|0|3FGA|P003573   |19|241|ZUBKOV, ANDREY|0|31|36|0|0|TIV       ||H|145
Free Throw In|01:31|-1|-1|0|FTM|P006614   |19|249|SINGLETON, CHRIS|1|32|36|1|1|TIV       || |145
Free Throw In|01:31|-1|-1|0|FTM|P006614   |19|250|SINGLETON, CHRIS|1|33|36|1|1|TIV       || |145
Three Pointer|01:11|-470|545|0|3FGM|P005918   |19|251|FELDEINE, JAMES|3|33|39|0|0|PAN       ||H|145
Three Pointer|00:42|-696|12|0|3FGM|P003573   |20|254|ZUBKOV, ANDREY|3|36|39|0|0|TIV       ||H|145
Two Pointer|00:21|31|125|1|2FGM|P002946   |20|258|DRAPER, DONTAYE|2|38|39|1|0|TIV       ||C|145
Missed Two Pointer|00:00|18|225|0|2FGA|P003479   |20|259|KUZMIC, OGNJEN|0|38|39|0|0|PAN       ||C|145
Two Pointer|09:22|470|43|0|2FGM|P001389   |21|273|VORONOV, EVGENY|2|40|39|1|0|TIV       ||G|145
Three Pointer|09:02|-489|545|0|3FGM|P005918   |21|275|FELDEINE, JAMES|3|40|42|0|0|PAN       ||H|145
Missed Two Pointer|08:36|-163|282|0|2FGA|P001389   |22|277|VORONOV, EVGENY|0|40|42|0|0|TIV       ||D|145
Missed Three Pointer|08:21|696|119|0|3FGA|P001932   |22|281|CALATHES, NICK|0|40|42|0|0|PAN       ||I|145
Two Pointer|07:37|0|100|1|2FGM|P005195   |23|287|BROEKHOFF, RYAN|2|42|42|1|0|TIV       ||B|145
Missed Three Pointer|07:04|0|821|0|3FGA|P004331   |23|289|DELANEY, MALCOLM |0|42|42|0|0|TIV       ||H|145
Missed Two Pointer|06:42|-250|69|0|2FGA|P003479   |24|292|KUZMIC, OGNJEN|0|42|42|0|0|PAN       ||B|145
Free Throw In|06:32|-1|-1|0|FTM|P000556   |24|298|CLAVER, VICTOR|1|43|42|0|0|TIV       || |145
Free Throw In|06:32|-1|-1|0|FTM|P000556   |24|300|CLAVER, VICTOR|1|44|42|0|0|TIV       || |145
Free Throw In|06:18|-1|-1|0|FTM|PJDU      |24|305|RADULJICA, MIROSLAV|1|44|43|0|0|PAN       || |145
Free Throw In|06:18|-1|-1|0|FTM|PJDU      |24|307|RADULJICA, MIROSLAV|1|44|44|0|0|PAN       || |145
Two Pointer|05:42|420|62|0|2FGM|P006614   |25|315|SINGLETON, CHRIS|2|46|44|0|0|TIV       ||E|145
Missed Three Pointer|05:18|489|558|0|3FGA|P005918   |25|317|FELDEINE, JAMES|0|46|44|0|0|PAN       ||I|145
Missed Two Pointer|05:01|200|194|0|2FGA|PJDU      |25|319|RADULJICA, MIROSLAV|0|46|44|0|0|PAN       ||E|145
Missed Three Pointer|04:25|570|501|0|3FGA|PANE      |26|326|PAVLOVIC, SASHA|0|46|44|0|0|PAN       ||I|145
Free Throw In|04:20|-1|-1|0|FTM|PANE      |26|332|PAVLOVIC, SASHA|1|46|45|1|1|PAN       || |145
Free Throw In|04:05|-1|-1|0|FTM|P001389   |26|339|VORONOV, EVGENY|1|47|45|0|0|TIV       || |145
Free Throw In|04:05|-1|-1|0|FTM|P001389   |26|340|VORONOV, EVGENY|1|48|45|0|0|TIV       || |145
Missed Three Pointer|03:24|445|545|0|3FGA|PJKO      |27|343|DIAMANTIDIS, DIMITRIS|0|48|45|0|0|PAN       ||I|145
Free Throw In|03:05|-1|-1|0|FTM|P004331   |27|349|DELANEY, MALCOLM |1|49|45|0|0|TIV       || |145
Free Throw In|03:05|-1|-1|0|FTM|P004331   |27|350|DELANEY, MALCOLM |1|50|45|0|0|TIV       || |145
Missed Two Pointer|02:25|75|106|0|2FGAB|P006614   |28|357|SINGLETON, CHRIS|0|50|45|0|0|TIV       ||C|145
Three Pointer|02:14|664|213|0|3FGM|P005918   |28|361|FELDEINE, JAMES|3|50|48|0|0|PAN       ||I|145
Missed Three Pointer|01:50|-577|457|0|3FGA|P002946   |29|364|DRAPER, DONTAYE|0|50|48|0|0|TIV       ||H|145
Three Pointer|01:14|646|432|0|3FGM|P004331   |29|373|DELANEY, MALCOLM |3|53|48|1|0|TIV       ||I|145
Free Throw In|00:50|-1|-1|0|FTM|PJDU      |30|379|RADULJICA, MIROSLAV|1|53|49|0|0|PAN       || |145
Missed Two Pointer|00:27|0|526|0|2FGA|P006614   |30|380|SINGLETON, CHRIS|0|53|49|0|0|TIV       ||F|145
Two Pointer|00:21|-43|225|1|2FGM|PJKO      |30|382|DIAMANTIDIS, DIMITRIS|2|53|51|0|0|PAN       ||D|145
Missed Three Pointer|00:01|-483|577|0|3FGA|P002946   |30|384|DRAPER, DONTAYE|0|53|51|0|0|TIV       ||H|145
Two Pointer|09:09|-319|75|0|2FGM|PJDU      |31|397|RADULJICA, MIROSLAV|2|53|53|1|0|PAN       ||D|145
Missed Three Pointer|08:45|715|-6|0|3FGA|P005757   |32|400|RANDOLPH, ANTHONY|0|53|53|0|0|TIV       ||I|145
Three Pointer|08:12|-508|508|0|3FGM|P004331   |32|409|DELANEY, MALCOLM |3|56|53|1|0|TIV       ||H|145
Missed Three Pointer|07:54|545|470|0|3FGA|P001932   |33|412|CALATHES, NICK|0|56|53|0|0|PAN       ||I|145
Missed Two Pointer|07:39|-200|75|0|2FGA|P005757   |33|416|RANDOLPH, ANTHONY|0|56|53|0|0|TIV       ||B|145
Free Throw In|07:33|-1|-1|0|FTM|P003573   |33|424|ZUBKOV, ANDREY|1|57|53|1|0|TIV       || |145
Free Throw In|07:18|-1|-1|0|FTM|PJDU      |33|427|RADULJICA, MIROSLAV|1|57|54|0|0|PAN       || |145
Free Throw In|07:18|-1|-1|0|FTM|PJDU      |33|428|RADULJICA, MIROSLAV|1|57|55|0|0|PAN       || |145
Missed Two Pointer|06:59|-125|163|0|2FGA|P004331   |34|430|DELANEY, MALCOLM |0|57|55|0|0|TIV       ||B|145
Missed Two Pointer|06:43|12|225|0|2FGA|P005918   |34|432|FELDEINE, JAMES|0|57|55|0|0|PAN       ||C|145
Missed Three Pointer|06:38|501|508|0|3FGA|PBEZ      |34|434|FOTSIS, ANTONIS|0|57|55|0|0|PAN       ||I|145
Three Pointer|06:11|583|445|0|3FGM|PBEZ      |34|436|FOTSIS, ANTONIS|3|57|58|0|1|PAN       ||I|145
Missed Three Pointer|05:44|-614|345|0|3FGA|P005757   |35|439|RANDOLPH, ANTHONY|0|57|58|0|0|TIV       ||H|145
Free Throw In|05:32|-1|-1|0|FTM|P004331   |35|444|DELANEY, MALCOLM |1|58|58|0|1|TIV       || |145
Three Pointer|05:22|382|621|0|3FGM|P002946   |35|445|DRAPER, DONTAYE|3|61|58|0|1|TIV       ||I|145
Missed Two Pointer|04:52|144|119|0|2FGA|P005195   |36|450|BROEKHOFF, RYAN|0|61|58|0|0|TIV       ||C|145
Missed Two Pointer|04:48|125|163|0|2FGA|P005757   |36|452|RANDOLPH, ANTHONY|0|61|58|0|0|TIV       ||C|145
Three Pointer|04:17|514|489|0|3FGM|PBEZ      |36|460|FOTSIS, ANTONIS|3|61|61|0|0|PAN       ||I|145
Three Pointer|03:51|476|633|0|3FGM|P003573   |37|463|ZUBKOV, ANDREY|3|64|61|0|0|TIV       ||I|145
Three Pointer|03:31|-696|163|0|3FGM|PBEZ      |37|465|FOTSIS, ANTONIS|3|64|64|0|0|PAN       ||H|145
Three Pointer|03:14|-696|12|0|3FGM|P002946   |37|467|DRAPER, DONTAYE|3|67|64|0|0|TIV       ||H|145
Missed Three Pointer|02:49|-407|608|0|3FGA|PJKO      |38|470|DIAMANTIDIS, DIMITRIS|0|67|64|0|0|PAN       ||H|145
Missed Three Pointer|02:36|552|489|0|3FGA|P005918   |38|472|FELDEINE, JAMES|0|67|64|0|0|PAN       ||I|145
Missed Three Pointer|01:39|-476|533|0|3FGA|PJKO      |39|481|DIAMANTIDIS, DIMITRIS|0|67|64|0|0|PAN       ||H|145
Missed Three Pointer|01:34|520|501|0|3FGA|P001932   |39|483|CALATHES, NICK|0|67|64|0|0|PAN       ||I|145
Three Pointer|01:10|-520|734|0|3FGM|P002946   |39|485|DRAPER, DONTAYE|3|70|64|0|0|TIV       ||H|145
Free Throw In|00:51|-1|-1|0|FTM|P002980   |40|493|GIST, JAMES|1|70|65|0|0|PAN       || |145
Three Pointer|00:32|-451|690|0|3FGM|P004331   |40|496|DELANEY, MALCOLM |3|73|65|0|0|TIV       ||H|145
Two Pointer|00:19|-175|69|0|2FGM|P001932   |40|497|CALATHES, NICK|2|73|67|0|0|PAN       ||B|145
Three Pointer|00:00|-439|796|0|3FGM|P002946   |40|499|DRAPER, DONTAYE|3|76|67|0|0|TIV       ||H|145
Two Pointer|09:39|-112|25|0|2FGM|P000925   |1|3|VESELY, JAN|2|0|2|0|0|ULK       ||B|146
Two Pointer|09:17|-87|62|0|2FGM|P004902   |1|5|HARANGODY, LUKE |2|2|2|0|0|DAR       ||B|146
Missed Two Pointer|08:59|200|69|0|2FGA|P000925   |2|8|VESELY, JAN|0|2|2|0|0|ULK       ||C|146
Two Pointer|08:58|0|-12|0|2FGM|P000925   |2|10|VESELY, JAN|2|2|4|0|1|ULK       ||A|146
Free Throw In|08:58|-1|-1|0|FTM|P000925   |2|13|VESELY, JAN|1|2|5|0|1|ULK       || |146
Missed Two Pointer|08:37|200|-12|0|2FGA|PJYB      |2|14|ERDEN, SEMIH|0|2|5|0|0|DAR       ||C|146
Two Pointer|08:32|-6|-12|0|2FGM|PJYB      |2|16|ERDEN, SEMIH|2|4|5|0|1|DAR       ||A|146
Two Pointer|08:05|-106|62|0|2FGM|P004844   |2|19|REDDING, REGGIE|2|6|5|1|0|DAR       ||B|146
Three Pointer|07:51|426|570|0|3FGM|P001324   |3|25|DIXON, BOBBY|3|6|8|0|0|ULK       ||I|146
Three Pointer|07:20|483|533|0|3FGM|PCCD      |3|28|DATOME, LUIGI|3|6|11|1|0|ULK       ||I|146
Two Pointer|07:00|6|0|0|2FGM|PJYB      |3|30|ERDEN, SEMIH|2|8|11|0|0|DAR       ||A|146
Free Throw In|06:38|-1|-1|0|FTM|P002821   |4|35|BOGDANOVIC, BOGDAN|1|8|12|0|0|ULK       || |146
Free Throw In|06:38|-1|-1|0|FTM|P002821   |4|36|BOGDANOVIC, BOGDAN|1|8|13|0|0|ULK       || |146
Two Pointer|06:22|-119|62|0|2FGM|P004902   |4|37|HARANGODY, LUKE |2|10|13|0|0|DAR       ||B|146
Three Pointer|05:57|25|1129|0|3FGM|P001324   |5|40|DIXON, BOBBY|3|10|16|0|0|ULK       ||I|146
Missed Two Pointer|05:39|-269|294|0|2FGA|P000497   |5|41|YAGMUR, MEHMET|0|10|16|0|0|DAR       ||D|146
Missed Two Pointer|05:32|-338|37|0|2FGA|P004902   |5|43|HARANGODY, LUKE |0|10|16|0|0|DAR       ||D|146
Two Pointer|05:12|138|376|0|2FGM|P002821   |5|45|BOGDANOVIC, BOGDAN|2|10|18|0|0|ULK       ||E|146
Three Pointer|04:55|-558|464|0|3FGM|PBED      |6|47|MARKOISHVILI, MANUCHAR|3|13|18|0|0|DAR       ||H|146
Missed Three Pointer|04:27|639|282|0|3FGA|P002821   |6|52|BOGDANOVIC, BOGDAN|0|13|18|0|0|ULK       ||I|146
Three Pointer|04:21|-370|658|0|3FGM|P001324   |6|54|DIXON, BOBBY|3|13|21|0|1|ULK       ||H|146
Missed Two Pointer|04:08|-445|301|0|2FGA|P000497   |6|56|YAGMUR, MEHMET|0|13|21|0|0|DAR       ||F|146
Three Pointer|04:02|564|451|0|3FGM|P002821   |6|58|BOGDANOVIC, BOGDAN|3|13|24|0|0|ULK       ||I|146
Two Pointer|03:48|-37|225|0|2FGM|P006661   |7|66|WILBEKIN, SCOTTIE|2|15|24|0|0|DAR       ||D|146
Two Pointer|03:30|-6|-12|0|2FGM|P006503   |7|67|UDOH, EKPE|2|15|26|0|0|ULK       ||A|146
Two Pointer|03:22|207|395|0|2FGM|P001867   |7|69|GORDON, JAMON|2|17|26|0|0|DAR       ||G|146
Three Pointer|03:09|-608|351|0|3FGM|P001324   |7|70|DIXON, BOBBY|3|17|29|0|0|ULK       ||H|146
Missed Three Pointer|02:38|-257|759|0|3FGA|PBED      |8|78|MARKOISHVILI, MANUCHAR|0|17|29|0|0|DAR       ||H|146
Three Pointer|02:33|-426|577|0|3FGM|P001324   |8|82|DIXON, BOBBY|3|17|32|0|0|ULK       ||H|146
Missed Three Pointer|02:06|-351|639|0|3FGA|P001324   |8|86|DIXON, BOBBY|0|17|32|0|0|ULK       ||H|146
Two Pointer|01:54|-81|414|0|2FGM|P001867   |9|93|GORDON, JAMON|2|19|32|0|0|DAR       ||F|146
