ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Free Throw In|01:00|-1|-1||FTM|PTGE      |9|114|NDONG, BONIFACE|1|12|6|||BAR       || |60
Free Throw In|01:00|-1|-1||FTM|PTGE      |9|115|NDONG, BONIFACE|1|13|6|||BAR       || |60
Missed Three Pointer|00:00|-420|589||3FGA|P000738   |10|117|KINSEY, TARENCE|0|13|6|||ULK       ||H|60
Missed Three Pointer|00:00|-671|-6||3FGA|PLTS      |10|120|MORRIS, TERENCE|0|13|6|||BAR       ||H|60
Layup Made|00:00|-81|37||LAYUPMD|PATA      |10|124|LAKOVIC, JAKA|2|15|6|||BAR       ||B|60
Missed Two Pointer|09:00|282|319||2FGA|P000738   |11|129|KINSEY, TARENCE|0|15|6|||ULK       ||E|60
Two Pointer|09:00|125|313||2FGM|PTFH      |11|131|PRELDZIC, EMIR|2|15|8|||ULK       ||E|60
Missed Layup|09:00|106|106||LAYUPATT|PTGE      |11|132|NDONG, BONIFACE|0|15|8|||BAR       ||C|60
Missed Two Pointer|09:00|-75|388||2FGA|PJYB      |11|134|ERDEN, SEMIH|0|15|8|||ULK       ||D|60
Missed Layup|08:00|-112|50||LAYUPATT|PTGE      |12|137|NDONG, BONIFACE|0|15|8|||BAR       ||B|60
Missed Two Pointer|08:00|-382|100||2FGA|P000738   |12|145|KINSEY, TARENCE|0|15|8|||ULK       ||D|60
Layup Made|08:00|100|31||LAYUPMD|PATA      |12|147|LAKOVIC, JAKA|2|17|8|||BAR       ||C|60
Layup Made|08:00|-81|31||LAYUPMD|PBKE      |12|155|GRIMAU, ROGER|2|19|8|||BAR       ||B|60
Three Pointer|07:00|-539|451||3FGM|P000738   |13|157|KINSEY, TARENCE|3|19|11|||ULK       ||H|60
Two Pointer|07:00|-319|219||2FGM|PBKE      |13|159|GRIMAU, ROGER|2|21|11|||BAR       ||D|60
Missed Three Pointer|07:00|-319|627||3FGA|PTFH      |13|160|PRELDZIC, EMIR|0|21|11|||ULK       ||H|60
Free Throw In|06:00|-1|-1||FTM|PJWO      |14|171|MICKEAL, PETE|1|22|11|||BAR       || |60
Missed Three Pointer|06:00|12|727||3FGA|PLGA      |14|172|KAAN MRSIC, DAMIR|0|22|11|||ULK       ||I|60
Three Pointer|06:00|451|608||3FGM|PATA      |14|176|LAKOVIC, JAKA|3|25|11|||BAR       ||I|60
Three Pointer|05:00|25|708||3FGM|PLGR      |15|178|BASAK, RASIM|3|25|14|||ULK       ||I|60
Two Pointer|05:00|345|94||2FGM|PJWO      |15|180|MICKEAL, PETE|2|27|14|||BAR       ||E|60
Missed Three Pointer|05:00|-664|138||3FGA|PARO      |15|181|ONAN, OMER|0|27|14|||ULK       ||H|60
Missed Layup|05:00|-106|81||LAYUPATT|PATA      |15|183|LAKOVIC, JAKA|0|27|14|||BAR       ||B|60
Missed Layup|04:00|94|125||LAYUPATT|P000709   |16|192|ASIK, OMER|0|27|14|||ULK       ||C|60
Missed Layup|04:00|43|81||LAYUPATT|PJWO      |16|196|MICKEAL, PETE|0|27|14|||BAR       ||C|60
Three Pointer|04:00|501|520||3FGM|PLTS      |16|205|MORRIS, TERENCE|3|30|14|||BAR       ||I|60
Three Pointer|04:00|-690|12||3FGM|PCRR      |16|207|GREER, LYNN|3|30|17|||ULK       ||H|60
Layup Made|03:00|-81|31||LAYUPMD|P000109   |17|212|CETIN, SERHAT|2|30|19|||ULK       ||B|60
Layup Made|03:00|-43|100||LAYUPMD|PBWL      |17|214|LORBEK, ERAZEM|2|32|19|||BAR       ||B|60
Missed Three Pointer|02:00|-457|577||3FGA|P000109   |18|217|CETIN, SERHAT|0|32|19|||ULK       ||H|60
Missed Layup|02:00|-125|62||LAYUPATT|PLFW      |18|219|RUBIO, RICKY|0|32|19|||BAR       ||B|60
Missed Layup|02:00|125|56||LAYUPATT|PBWL      |18|221|LORBEK, ERAZEM|0|32|19|||BAR       ||C|60
Layup Made|02:00|69|37||LAYUPMD|P000109   |18|223|CETIN, SERHAT|2|32|21|||ULK       ||C|60
Two Pointer|02:00|345|319||2FGM|PAXC      |18|229|VAZQUEZ, FRAN|2|34|21|||BAR       ||G|60
Missed Layup|01:00|-81|56||LAYUPATT|PCRR      |19|232|GREER, LYNN|0|34|21|||ULK       ||B|60
Missed Layup|01:00|94|119||LAYUPATT|PAXC      |19|236|VAZQUEZ, FRAN|0|34|21|||BAR       ||C|60
Dunk|01:00|-6|6||DUNK|PAXC      |19|238|VAZQUEZ, FRAN|2|36|21|||BAR       ||A|60
Three Pointer|00:00|464|595||3FGM|PADI      |20|249|NAVARRO, JUAN CARLOS|3|39|21|||BAR       ||I|60
Layup Made|00:00|106|75||LAYUPMD|PATA      |20|255|LAKOVIC, JAKA|2|41|21|||BAR       ||C|60
Free Throw In|00:00|-1|-1||FTM|PATA      |20|260|LAKOVIC, JAKA|1|42|21|||BAR       || |60
Missed Layup|00:00|156|94||LAYUPATT|P000738   |20|265|KINSEY, TARENCE|0|42|21|||ULK       ||C|60
Layup Made|09:00|-37|119||LAYUPMD|PADI      |21|273|NAVARRO, JUAN CARLOS|2|44|21|||BAR       ||B|60
Missed Layup|08:00|18|94||LAYUPATT|PJWO      |22|280|MICKEAL, PETE|0|44|21|||BAR       ||C|60
Missed Three Pointer|08:00|313|765||3FGA|PADI      |22|286|NAVARRO, JUAN CARLOS|0|44|21|||BAR       ||I|60
Missed Two Pointer|07:00|-87|508||2FGA|PAFI      |23|289|GIRICEK, GORDAN|0|44|21|||ULK       ||F|60
Dunk|07:00|6|12||DUNK|PAXC      |23|291|VAZQUEZ, FRAN|2|46|21|||BAR       ||A|60
Layup Made|07:00|-112|37||LAYUPMD|PAFI      |23|293|GIRICEK, GORDAN|2|46|23|||ULK       ||B|60
Dunk|07:00|6|0||DUNK|PAXC      |23|294|VAZQUEZ, FRAN|2|48|23|||BAR       ||A|60
Missed Three Pointer|06:00|-483|564||3FGA|PAFI      |24|301|GIRICEK, GORDAN|0|48|23|||ULK       ||H|60
Dunk|06:00|0|6||DUNK|PAXC      |24|303|VAZQUEZ, FRAN|2|50|23|||BAR       ||A|60
Three Pointer|06:00|-213|690||3FGM|PLGA      |24|305|KAAN MRSIC, DAMIR|3|50|26|||ULK       ||H|60
Three Pointer|06:00|156|759||3FGM|PADI      |24|306|NAVARRO, JUAN CARLOS|3|53|26|||BAR       ||I|60
Layup Made|05:00|156|50||LAYUPMD|PAXC      |25|315|VAZQUEZ, FRAN|2|55|26|||BAR       ||C|60
Missed Three Pointer|04:00|-621|319||3FGA|PAFI      |26|318|GIRICEK, GORDAN|0|55|26|||ULK       ||H|60
Free Throw In|04:00|-1|-1||FTM|PLTS      |26|328|MORRIS, TERENCE|1|56|26|||BAR       || |60
Free Throw In|04:00|-1|-1||FTM|PLTS      |26|329|MORRIS, TERENCE|1|57|26|||BAR       || |60
Missed Layup|04:00|119|62||LAYUPATT|P000738   |26|332|KINSEY, TARENCE|0|57|26|||ULK       ||C|60
Missed Two Pointer|03:00|-244|332||2FGA|PAFI      |27|336|GIRICEK, GORDAN|0|57|26|||ULK       ||D|60
Missed Two Pointer|03:00|69|282||2FGA|PADI      |27|338|NAVARRO, JUAN CARLOS|0|57|26|||BAR       ||E|60
Missed Three Pointer|03:00|-664|244||3FGA|P000738   |27|340|KINSEY, TARENCE|0|57|26|||ULK       ||H|60
Three Pointer|03:00|608|746||3FGM|PADI      |27|342|NAVARRO, JUAN CARLOS|3|60|26|||BAR       ||I|60
Three Pointer|02:00|-602|501||3FGM|PLGA      |28|345|KAAN MRSIC, DAMIR|3|60|29|||ULK       ||H|60
Missed Two Pointer|02:00|-232|43||2FGA|PLFW      |28|346|RUBIO, RICKY|0|60|29|||BAR       ||B|60
Missed Layup|02:00|-112|50||LAYUPATT|P000709   |28|350|ASIK, OMER|0|60|29|||ULK       ||B|60
Layup Made|02:00|75|50||LAYUPMD|PJWO      |28|352|MICKEAL, PETE|2|62|29|||BAR       ||C|60
Missed Three Pointer|01:00|-163|690||3FGA|PTFH      |29|354|PRELDZIC, EMIR|0|62|29|||ULK       ||H|60
Dunk|01:00|-12|-6||DUNK|P000709   |29|356|ASIK, OMER|2|62|31|||ULK       ||A|60
Missed Three Pointer|01:00|602|345||3FGA|PJWO      |29|358|MICKEAL, PETE|0|62|31|||BAR       ||I|60
Missed Two Pointer|01:00|-326|75||2FGA|P000738   |29|360|KINSEY, TARENCE|0|62|31|||ULK       ||D|60
Three Pointer|01:00|633|257||3FGM|PJWO      |29|362|MICKEAL, PETE|3|65|31|||BAR       ||I|60
Two Pointer|00:00|56|338||2FGM|PAFI      |30|373|GIRICEK, GORDAN|2|65|33|||ULK       ||E|60
Two Pointer|00:00|338|87||2FGM|PTGE      |30|374|NDONG, BONIFACE|2|67|33|||BAR       ||E|60
Layup Made|00:00|0|144||LAYUPMD|P000709   |30|376|ASIK, OMER|2|67|35|||ULK       ||B|60
Free Throw In|00:00|-1|-1||FTM|P000709   |30|379|ASIK, OMER|1|67|36|||ULK       || |60
Missed Layup|00:00|-156|125||LAYUPATT|PBKE      |30|380|GRIMAU, ROGER|0|67|36|||BAR       ||B|60
Two Pointer|09:00|432|43||2FGM|PCRR      |31|386|GREER, LYNN|2|67|38|||ULK       ||E|60
Missed Two Pointer|09:00|326|395||2FGA|PJJF      |31|387|TRIAS, JORDI|0|67|38|||BAR       ||G|60
Missed Layup|09:00|-112|43||LAYUPATT|PATA      |31|391|LAKOVIC, JAKA|0|67|38|||BAR       ||B|60
Missed Two Pointer|08:00|25|552||2FGA|PBKE      |32|396|GRIMAU, ROGER|0|67|38|||BAR       ||G|60
Layup Made|08:00|-81|37||LAYUPMD|PTGE      |32|398|NDONG, BONIFACE|2|69|38|||BAR       ||B|60
Two Pointer|08:00|319|288||2FGM|PCRR      |32|399|GREER, LYNN|2|69|40|||ULK       ||E|60
Missed Two Pointer|08:00|-219|357||2FGAB|PATA      |32|400|LAKOVIC, JAKA|0|69|40|||BAR       ||D|60
Layup Made|07:00|69|50||LAYUPMD|P000709   |33|408|ASIK, OMER|2|69|42|||ULK       ||C|60
Missed Layup|07:00|94|50||LAYUPATT|PATA      |33|409|LAKOVIC, JAKA|0|69|42|||BAR       ||C|60
Three Pointer|07:00|313|690||3FGM|PBGO      |33|411|SADA, VICTOR|3|72|42|||BAR       ||I|60
Three Pointer|06:00|-552|439||3FGM|PAFI      |34|413|GIRICEK, GORDAN|3|72|45|||ULK       ||H|60
Layup Made|06:00|81|112||LAYUPMD|PBWL      |34|415|LORBEK, ERAZEM|2|74|45|||BAR       ||C|60
Two Pointer|06:00|282|288||2FGM|PTFH      |34|416|PRELDZIC, EMIR|2|74|47|||ULK       ||E|60
Missed Two Pointer|05:00|345|370||2FGA|PBWL      |35|418|LORBEK, ERAZEM|0|74|47|||BAR       ||G|60
Dunk|05:00|0|-6||DUNK|P000709   |35|420|ASIK, OMER|2|74|49|||ULK       ||A|60
Layup Made|05:00|119|112||LAYUPMD|PATA      |35|422|LAKOVIC, JAKA|2|76|49|||BAR       ||C|60
Two Pointer|04:00|-225|188||2FGM|PCRR      |36|424|GREER, LYNN|2|76|51|||ULK       ||D|60
Missed Three Pointer|04:00|50|690||3FGA|PBWL      |36|425|LORBEK, ERAZEM|0|76|51|||BAR       ||I|60
Missed Two Pointer|04:00|207|388||2FGA|PBWL      |36|427|LORBEK, ERAZEM|0|76|51|||BAR       ||G|60
Layup Made|04:00|100|43||LAYUPMD|PTFH      |36|429|PRELDZIC, EMIR|2|76|53|||ULK       ||C|60
Missed Three Pointer|03:00|87|715||3FGA|PBGO      |37|431|SADA, VICTOR|0|76|53|||BAR       ||I|60
Layup Made|03:00|94|56||LAYUPMD|PATA      |37|447|LAKOVIC, JAKA|2|78|53|||BAR       ||C|60
Dunk|02:00|0|-18||DUNK|PLEV      |38|454|RABASEDA, XAVIER|2|80|53|||BAR       ||A|60
Missed Three Pointer|02:00|-489|539||3FGA|PTFH      |38|457|PRELDZIC, EMIR|0|80|53|||ULK       ||H|60
Layup Made|01:00|-87|75||LAYUPMD|PBKE      |39|462|GRIMAU, ROGER|2|82|53|||BAR       ||B|60
Free Throw In|01:00|-1|-1||FTM|PBKE      |39|465|GRIMAU, ROGER|1|83|53|||BAR       || |60
Dunk|01:00|0|-6||DUNK|PLTS      |39|468|MORRIS, TERENCE|2|85|53|||BAR       ||A|60
Missed Two Pointer|01:00|-119|345||2FGA|PCRR      |39|469|GREER, LYNN|0|85|53|||ULK       ||D|60
Two Pointer|01:00|-125|257||2FGM|PBWL      |39|471|LORBEK, ERAZEM|2|87|53|||BAR       ||D|60
Free Throw In|00:00|-1|-1||FTM|PAFI      |40|476|GIRICEK, GORDAN|1|87|54|||ULK       || |60
Free Throw In|00:00|-1|-1||FTM|PAFI      |40|477|GIRICEK, GORDAN|1|87|55|||ULK       || |60
Missed Three Pointer|00:00|658|125||3FGA|PBKE      |40|478|GRIMAU, ROGER|0|87|55|||BAR       ||I|60
Missed Layup|00:00|87|75||LAYUPATT|PAFI      |40|480|GIRICEK, GORDAN|0|87|55|||ULK       ||C|60
Free Throw In|00:00|-1|-1||FTM|PLEV      |40|487|RABASEDA, XAVIER|1|88|55|||BAR       || |60
Free Throw In|00:00|-1|-1||FTM|PLEV      |40|488|RABASEDA, XAVIER|1|89|55|||BAR       || |60
Missed Layup|00:00|81|56||LAYUPATT|PTFH      |40|489|PRELDZIC, EMIR|0|89|55|||ULK       ||C|60
Three Pointer|09:00|25|715||3FGM|PKWI      |1|3|MCINTYRE, TERRELL|3|3|0|||SIE       ||I|61
Two Pointer|09:00|-219|62||2FGM|PTFD      |1|6|VUKUSIC, VEDRAN|2|3|2|||CIB       ||B|61
Layup Made|09:00|-56|-18||LAYUPMD|PCQO      |1|8|EZE, BENJAMIN|2|5|2|||SIE       ||A|61
Missed Layup|08:00|18|50||LAYUPATT|PJDQ      |2|11|ANDRIC, LUKSA|0|5|2|||CIB       ||C|61
Layup Made|08:00|-119|6||LAYUPMD|PJDQ      |2|13|ANDRIC, LUKSA|2|5|4|||CIB       ||B|61
Two Pointer|07:00|257|75||2FGM|PLMO      |3|15|SATO, ROMAIN|2|7|4|||SIE       ||C|61
Layup Made|07:00|-62|-12||LAYUPMD|PJDQ      |3|16|ANDRIC, LUKSA|2|7|6|||CIB       ||A|61
Three Pointer|07:00|69|690||3FGM|PKWI      |3|17|MCINTYRE, TERRELL|3|10|6|||SIE       ||I|61
Three Pointer|06:00|526|426||3FGM|PLMO      |4|21|SATO, ROMAIN|3|13|6|||SIE       ||I|61
Layup Made|06:00|106|-25||LAYUPMD|PTFD      |4|23|VUKUSIC, VEDRAN|2|13|8|||CIB       ||A|61
Missed Two Pointer|06:00|-407|232||2FGA|PJIS      |4|25|DOMERCANT, HENRY|0|13|8|||SIE       ||F|61
Missed Three Pointer|05:00|156|664||3FGA|PTFD      |5|28|VUKUSIC, VEDRAN|0|13|8|||CIB       ||I|61
Free Throw In|05:00|-1|-1||FTM|PCQO      |5|34|EZE, BENJAMIN|1|14|8|||SIE       || |61
Missed Three Pointer|05:00|-526|545||3FGA|PJJV      |5|38|ROZIC, MARIN|0|14|8|||CIB       ||H|61
Missed Three Pointer|05:00|589|426||3FGA|PJIS      |5|40|DOMERCANT, HENRY|0|14|8|||SIE       ||I|61
Free Throw In|05:00|-1|-1||FTM|PCQO      |5|48|EZE, BENJAMIN|1|15|8|||SIE       || |61
Free Throw In|05:00|-1|-1||FTM|PCQO      |5|49|EZE, BENJAMIN|1|16|8|||SIE       || |61
Missed Three Pointer|05:00|232|664||3FGA|P000092   |5|50|PRINC, VEDRAN|0|16|8|||CIB       ||I|61
Layup Made|04:00|-69|112||LAYUPMD|PCPS      |6|53|TOMAS, MARKO|2|16|10|||CIB       ||B|61
Free Throw In|04:00|-1|-1||FTM|PLEM      |6|61|RADOSEVIC, LEON|1|16|11|||CIB       || |61
Free Throw In|04:00|-1|-1||FTM|PLEM      |6|62|RADOSEVIC, LEON|1|16|12|||CIB       || |61
Missed Layup|03:00|-106|43||LAYUPATT|PCPS      |7|65|TOMAS, MARKO|0|16|12|||CIB       ||B|61
Three Pointer|03:00|677|-25||3FGM|P000092   |7|67|PRINC, VEDRAN|3|16|15|||CIB       ||I|61
Layup Made|03:00|-106|-37||LAYUPMD|PTFD      |7|71|VUKUSIC, VEDRAN|2|16|17|||CIB       ||A|61
Missed Three Pointer|02:00|583|445||3FGA|PTFD      |8|83|VUKUSIC, VEDRAN|0|16|17|||CIB       ||I|61
Missed Three Pointer|02:00|702|-56||3FGA|P000092   |8|85|PRINC, VEDRAN|0|16|17|||CIB       ||I|61
Layup Made|02:00|-81|25||LAYUPMD|P000009   |8|89|BOGDANOVIC, BOJAN|2|16|19|||CIB       ||B|61
Missed Three Pointer|02:00|-213|715||3FGA|PKWI      |8|90|MCINTYRE, TERRELL|0|16|19|||SIE       ||H|61
Layup Made|01:00|-69|37||LAYUPMD|PKWI      |9|95|MCINTYRE, TERRELL|2|18|19|||SIE       ||B|61
Missed Layup|01:00|-94|25||LAYUPATT|PCPS      |9|96|TOMAS, MARKO|0|18|19|||CIB       ||B|61
Missed Three Pointer|00:00|-671|-50||3FGAB|PKZA      |10|104|HAWKINS, DAVID|0|18|19|||SIE       ||H|61
Missed Three Pointer|00:00|-526|683||3FGA|PCPS      |10|109|TOMAS, MARKO|0|18|19|||CIB       ||H|61
Missed Three Pointer|00:00|-175|677||3FGA|PKZA      |10|111|HAWKINS, DAVID|0|18|19|||SIE       ||H|61
Layup Made|09:00|-106|6||LAYUPMD|PLEM      |11|125|RADOSEVIC, LEON|2|18|21|||CIB       ||B|61
Missed Layup|09:00|81|62||LAYUPATT|PBLH      |11|126|LAVRINOVIC, KSISTOF|0|18|21|||SIE       ||C|61
Layup Made|09:00|56|25||LAYUPMD|PBLH      |11|128|LAVRINOVIC, KSISTOF|2|20|21|||SIE       ||C|61
Layup Made|09:00|-6|144||LAYUPMD|PJJV      |11|130|ROZIC, MARIN|2|20|23|||CIB       ||B|61
Two Pointer|08:00|131|163||2FGM|PBLH      |12|142|LAVRINOVIC, KSISTOF|2|22|23|||SIE       ||C|61
Free Throw In|07:00|-1|-1||FTM|P001310   |13|154|GORDON, JAMONT|1|22|24|||CIB       || |61
Two Pointer|07:00|-445|12||2FGM|PBLH      |13|155|LAVRINOVIC, KSISTOF|2|24|24|||SIE       ||D|61
Layup Made|06:00|-75|43||LAYUPMD|PJDQ      |14|157|ANDRIC, LUKSA|2|24|26|||CIB       ||B|61
Missed Layup|06:00|-6|144||LAYUPATT|PBLH      |14|159|LAVRINOVIC, KSISTOF|0|24|26|||SIE       ||B|61
Missed Three Pointer|06:00|244|652||3FGA|PLJP      |14|161|ZUBCIC, TOMISLAV|0|24|26|||CIB       ||I|61
Three Pointer|06:00|715|-62||3FGM|PLJP      |14|168|ZUBCIC, TOMISLAV|3|24|29|||CIB       ||I|61
Three Pointer|05:00|-539|483||3FGM|PJHL      |15|173|RESS, TOMAS|3|27|29|||SIE       ||H|61
Free Throw In|04:00|-1|-1||FTM|PABN      |16|182|ZISIS, NIKOS|1|28|29|||SIE       || |61
Missed Two Pointer|04:00|219|18||2FGA|PJIS      |16|185|DOMERCANT, HENRY|0|28|29|||SIE       ||C|61
Missed Two Pointer|04:00|-219|213||2FGA|PLJP      |16|189|ZUBCIC, TOMISLAV|0|28|29|||CIB       ||D|61
Missed Three Pointer|03:00|-564|457||3FGA|PJHL      |17|191|RESS, TOMAS|0|28|29|||SIE       ||H|61
Two Pointer|03:00|-200|213||2FGM|PCPS      |17|193|TOMAS, MARKO|2|28|31|||CIB       ||D|61
Missed Three Pointer|02:00|-451|552||3FGA|PCPS      |18|197|TOMAS, MARKO|0|28|31|||CIB       ||H|61
Missed Three Pointer|02:00|583|432||3FGA|PBLH      |18|199|LAVRINOVIC, KSISTOF|0|28|31|||SIE       ||I|61
Missed Three Pointer|02:00|-583|345||3FGA|P001310   |18|201|GORDON, JAMONT|0|28|31|||CIB       ||H|61
Free Throw In|02:00|-1|-1||FTM|PABN      |18|211|ZISIS, NIKOS|1|29|31|||SIE       || |61
Free Throw In|02:00|-1|-1||FTM|PABN      |18|212|ZISIS, NIKOS|1|30|31|||SIE       || |61
Three Pointer|01:00|-75|683||3FGM|PCPS      |19|214|TOMAS, MARKO|3|30|34|||CIB       ||H|61
Free Throw In|01:00|-1|-1||FTM|PABN      |19|218|ZISIS, NIKOS|1|31|34|||SIE       || |61
Missed Three Pointer|01:00|-583|388||3FGA|P000009   |19|221|BOGDANOVIC, BOJAN|0|31|34|||CIB       ||H|61
Layup Made|01:00|100|62||LAYUPMD|P001310   |19|224|GORDON, JAMONT|2|31|36|||CIB       ||C|61
Three Pointer|00:00|-702|-69||3FGM|PBLH      |20|226|LAVRINOVIC, KSISTOF|3|34|36|||SIE       ||H|61
Missed Three Pointer|00:00|-464|539||3FGA|P001310   |20|228|GORDON, JAMONT|0|34|36|||CIB       ||H|61
Missed Two Pointer|00:00|370|294||2FGA|PLMK      |20|230|CARRARETTO, MARCO|0|34|36|||SIE       ||G|61
Dunk|09:00|-6|0||DUNK|PCQO      |21|246|EZE, BENJAMIN|2|36|36|||SIE       ||A|61
Two Pointer|09:00|370|119||2FGM|PCPS      |21|248|TOMAS, MARKO|2|36|38|||CIB       ||E|61
Missed Two Pointer|09:00|426|269||2FGA|PJIS      |21|249|DOMERCANT, HENRY|0|36|38|||SIE       ||G|61
Missed Two Pointer|08:00|0|288||2FGA|P001310   |22|256|GORDON, JAMONT|0|36|38|||CIB       ||D|61
Free Throw In|08:00|-1|-1||FTM|PLMO      |22|260|SATO, ROMAIN|1|37|38|||SIE       || |61
Free Throw In|08:00|-1|-1||FTM|PLMO      |22|261|SATO, ROMAIN|1|38|38|||SIE       || |61
Free Throw In|08:00|-1|-1||FTM|PLMO      |22|262|SATO, ROMAIN|1|39|38|||SIE       || |61
Free Throw In|07:00|-1|-1||FTM|PJOC      |23|273|STONEROOK, SHAUN|1|40|38|||SIE       || |61
Free Throw In|07:00|-1|-1||FTM|PJOC      |23|274|STONEROOK, SHAUN|1|41|38|||SIE       || |61
Three Pointer|06:00|376|614||3FGM|PJOC      |24|279|STONEROOK, SHAUN|3|44|38|||SIE       ||I|61
Free Throw In|06:00|-1|-1||FTM|PKWI      |24|290|MCINTYRE, TERRELL|1|45|38|||SIE       || |61
Free Throw In|06:00|-1|-1||FTM|PKWI      |24|291|MCINTYRE, TERRELL|1|46|38|||SIE       || |61
Missed Two Pointer|06:00|244|119||2FGA|PLMO      |24|294|SATO, ROMAIN|0|46|38|||SIE       ||E|61
Missed Three Pointer|06:00|-583|338||3FGA|PLMO      |24|296|SATO, ROMAIN|0|46|38|||SIE       ||H|61
Layup Made|05:00|75|87||LAYUPMD|PTFD      |25|299|VUKUSIC, VEDRAN|2|46|40|||CIB       ||C|61
Missed Two Pointer|05:00|213|457||2FGA|PJIS      |25|300|DOMERCANT, HENRY|0|46|40|||SIE       ||G|61
Layup Made|05:00|81|131||LAYUPMD|PJIS      |25|302|DOMERCANT, HENRY|2|48|40|||SIE       ||C|61
Three Pointer|04:00|690|-112||3FGM|P000009   |26|304|BOGDANOVIC, BOJAN|3|48|43|||CIB       ||I|61
Three Pointer|04:00|-671|50||3FGM|PJIS      |26|306|DOMERCANT, HENRY|3|51|43|||SIE       ||H|61
Three Pointer|03:00|-332|646||3FGM|PJOC      |27|314|STONEROOK, SHAUN|3|54|43|||SIE       ||H|61
Free Throw In|03:00|-1|-1||FTM|PCPS      |27|321|TOMAS, MARKO|1|54|44|||CIB       || |61
Free Throw In|03:00|-1|-1||FTM|PLMO      |27|327|SATO, ROMAIN|1|55|44|||SIE       || |61
Three Pointer|02:00|250|734||3FGM|PKWI      |28|331|MCINTYRE, TERRELL|3|58|44|||SIE       ||I|61
Missed Three Pointer|02:00|-533|457||3FGA|P000009   |28|332|BOGDANOVIC, BOJAN|0|58|44|||CIB       ||H|61
Missed Two Pointer|02:00|-169|288||2FGAB|PKZA      |28|334|HAWKINS, DAVID|0|58|44|||SIE       ||D|61
Free Throw In|02:00|-1|-1||FTM|PKWI      |28|341|MCINTYRE, TERRELL|1|59|44|||SIE       || |61
Free Throw In|02:00|-1|-1||FTM|PKWI      |28|342|MCINTYRE, TERRELL|1|60|44|||SIE       || |61
Free Throw In|02:00|-1|-1||FTM|PJDQ      |28|349|ANDRIC, LUKSA|1|60|45|||CIB       || |61
Free Throw In|02:00|-1|-1||FTM|PJDQ      |28|350|ANDRIC, LUKSA|1|60|46|||CIB       || |61
Layup Made|01:00|163|43||LAYUPMD|P001310   |29|354|GORDON, JAMONT|2|60|48|||CIB       ||C|61
Missed Two Pointer|01:00|-125|414||2FGA|PLMK      |29|355|CARRARETTO, MARCO|0|60|48|||SIE       ||F|61
Free Throw In|01:00|-1|-1||FTM|PLEM      |29|359|RADOSEVIC, LEON|1|60|49|||CIB       || |61
Missed Three Pointer|01:00|708|-69||3FGA|PKZA      |29|362|HAWKINS, DAVID|0|60|49|||SIE       ||I|61
Free Throw In|00:00|-1|-1||FTM|PJDQ      |30|367|ANDRIC, LUKSA|1|60|50|||CIB       || |61
Free Throw In|00:00|-1|-1||FTM|PJDQ      |30|368|ANDRIC, LUKSA|1|60|51|||CIB       || |61
Missed Three Pointer|00:00|357|658||3FGA|PKZA      |30|369|HAWKINS, DAVID|0|60|51|||SIE       ||I|61
Free Throw In|00:00|-1|-1||FTM|PJDQ      |30|373|ANDRIC, LUKSA|1|60|52|||CIB       || |61
Free Throw In|00:00|-1|-1||FTM|PJDQ      |30|374|ANDRIC, LUKSA|1|60|53|||CIB       || |61
Three Pointer|00:00|526|476||3FGM|PKZA      |30|375|HAWKINS, DAVID|3|63|53|||SIE       ||I|61
Missed Two Pointer|09:00|-6|313||2FGA|PLEM      |31|385|RADOSEVIC, LEON|0|63|53|||CIB       ||D|61
Free Throw In|09:00|-1|-1||FTM|PLMO      |31|390|SATO, ROMAIN|1|64|53|||SIE       || |61
Free Throw In|09:00|-1|-1||FTM|PLMO      |31|391|SATO, ROMAIN|1|65|53|||SIE       || |61
Layup Made|09:00|25|144||LAYUPMD|PLMO      |31|397|SATO, ROMAIN|2|67|53|||SIE       ||C|61
Two Pointer|09:00|225|288||2FGM|PCQO      |31|399|EZE, BENJAMIN|2|69|53|||SIE       ||E|61
Missed Two Pointer|09:00|-207|156||2FGAB|PJDQ      |31|403|ANDRIC, LUKSA|0|69|53|||CIB       ||D|61
Free Throw In|09:00|-1|-1||FTM|PLEM      |31|408|RADOSEVIC, LEON|1|69|54|||CIB       || |61
Missed Three Pointer|09:00|-445|495||3FGA|PJJV      |31|411|ROZIC, MARIN|0|69|54|||CIB       ||H|61
Missed Three Pointer|08:00|-370|614||3FGA|PJDQ      |32|415|ANDRIC, LUKSA|0|69|54|||CIB       ||H|61
Free Throw In|07:00|-1|-1||FTM|PLMO      |33|420|SATO, ROMAIN|1|70|54|||SIE       || |61
Free Throw In|07:00|-1|-1||FTM|PLMO      |33|421|SATO, ROMAIN|1|71|54|||SIE       || |61
Dunk|07:00|6|12||DUNK|P001310   |33|422|GORDON, JAMONT|2|71|56|||CIB       ||A|61
Three Pointer|07:00|338|589||3FGM|PLMK      |33|423|CARRARETTO, MARCO|3|74|56|||SIE       ||I|61
Three Pointer|07:00|-614|370||3FGM|P000009   |33|425|BOGDANOVIC, BOJAN|3|74|59|||CIB       ||H|61
