ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Dunk|01:00|0|-12||DUNK|PTFG      |39|512|WOODS, LOREN|2|77|48|||ZAL       ||D|4
Free Throw In|00:00|-1|-1||FTM|PACN      |40|517|TSARTSARIS, KOSTAS|1|78|48|||PAN       || |4
Layup Made|00:00|62|0||LAYUPMD|PLCW      |40|518|JANAVICIUS, ZYGIMANTAS|2|78|50|||ZAL       ||C|4
Missed Two Pointer|00:00|-307|319||2FGA|PACN      |40|520|TSARTSARIS, KOSTAS|0|78|50|||PAN       ||E|4
Free Throw In|00:00|-1|-1||FTM|PTFG      |40|525|WOODS, LOREN|1|78|51|||ZAL       || |4
Missed Two Pointer|00:00|-69|470||2FGA|PADG      |40|526|JASIKEVICIUS, SARUNAS|0|78|51|||PAN       ||I|4
Missed Two Pointer|09:00|464|276||2FGA|PJIS      |1|3|DOMERCANT, HENRY|0|0|0|||SIE       ||B|5
Missed Two Pointer|09:00|-495|50||2FGA|PLGW      |1|5|BURRELL, RONNIE|0|0|0|||SOP       ||E|5
Missed Layup|09:00|-50|87||LAYUPATT|P001210   |1|7|HRYCANIUK, ADAM|0|0|0|||SOP       ||D|5
Missed Layup|09:00|125|131||LAYUPATT|PLGW      |1|9|BURRELL, RONNIE|0|0|0|||SOP       ||C|5
Free Throw In|09:00|-1|-1||FTM|PDBE      |1|13|ARCHIBONG, KOKO|1|0|1|||SOP       || |5
Missed Three Pointer|08:00|614|407||3FGA|PJOC      |2|17|STONEROOK, SHAUN|0|0|1|||SIE       ||A|5
Missed Layup|08:00|31|156||LAYUPATT|PLMK      |2|19|CARRARETTO, MARCO|0|0|1|||SIE       ||C|5
Missed Layup|08:00|-81|169||LAYUPATT|PLMK      |2|21|CARRARETTO, MARCO|0|0|1|||SIE       ||D|5
Free Throw In|08:00|-1|-1||FTM|PLGW      |2|25|BURRELL, RONNIE|1|0|2|||SOP       || |5
Free Throw In|08:00|-1|-1||FTM|PLGW      |2|26|BURRELL, RONNIE|1|0|3|||SOP       || |5
Layup Made|08:00|-12|207||LAYUPMD|PCQO      |2|27|EZE, BENJAMIN|2|2|3|||SIE       ||D|5
Missed Layup|07:00|31|106||LAYUPATT|P001210   |3|30|HRYCANIUK, ADAM|0|2|3|||SOP       ||C|5
Missed Three Pointer|07:00|75|734||3FGA|PKWI      |3|32|MCINTYRE, TERRELL|0|2|3|||SIE       ||G|5
Missed Three Pointer|07:00|94|696||3FGA|P000541   |3|34|LOGAN, DAVID|0|2|3|||SOP       ||G|5
Three Pointer|07:00|-388|602||3FGM|PLMK      |3|39|CARRARETTO, MARCO|3|5|3|||SIE       ||J|5
Missed Three Pointer|06:00|-520|501||3FGA|P000378   |4|42|EWING, DAN|0|5|3|||SOP       ||J|5
Three Pointer|06:00|-583|395||3FGM|P000541   |4|46|LOGAN, DAVID|3|5|6|||SOP       ||F|5
Missed Three Pointer|05:00|-376|602||3FGA|PKWI      |5|48|MCINTYRE, TERRELL|0|5|6|||SIE       ||J|5
Missed Layup|05:00|-144|69||LAYUPATT|P000378   |5|50|EWING, DAN|0|5|6|||SOP       ||D|5
Three Pointer|05:00|476|552||3FGM|PKWI      |5|52|MCINTYRE, TERRELL|3|8|6|||SIE       ||G|5
Two Pointer|05:00|376|156||2FGM|PLGW      |5|54|BURRELL, RONNIE|2|8|8|||SOP       ||B|5
Missed Two Pointer|04:00|288|307||2FGA|PJIS      |6|61|DOMERCANT, HENRY|0|8|8|||SIE       ||B|5
Layup Made|04:00|-144|62||LAYUPMD|PJIS      |6|63|DOMERCANT, HENRY|2|10|8|||SIE       ||D|5
Two Pointer|04:00|100|420||2FGM|P000541   |6|66|LOGAN, DAVID|2|10|10|||SOP       ||C|5
Three Pointer|03:00|-539|483||3FGM|PJIS      |7|68|DOMERCANT, HENRY|3|13|10|||SIE       ||J|5
Missed Three Pointer|03:00|357|608||3FGA|P000541   |7|70|LOGAN, DAVID|0|13|10|||SOP       ||G|5
Three Pointer|03:00|-12|771||3FGM|PKWI      |7|72|MCINTYRE, TERRELL|3|16|10|||SIE       ||J|5
Layup Made|03:00|87|69||LAYUPMD|PDBE      |7|77|ARCHIBONG, KOKO|2|16|12|||SOP       ||C|5
Missed Layup|02:00|150|188||LAYUPATT|PBJR      |8|79|KAUKENAS, RIMANTAS|0|16|12|||SIE       ||C|5
Layup Made|02:00|-69|144||LAYUPMD|PCIA      |8|81|NESOVIC, ALEKSEJ|2|16|14|||SOP       ||D|5
Missed Three Pointer|02:00|627|407||3FGA|PJIS      |8|83|DOMERCANT, HENRY|0|16|14|||SIE       ||A|5
Missed Three Pointer|01:00|-583|445||3FGA|PCIA      |9|86|NESOVIC, ALEKSEJ|0|16|14|||SOP       ||J|5
Layup Made|01:00|12|181||LAYUPMD|PBJR      |9|88|KAUKENAS, RIMANTAS|2|18|14|||SIE       ||C|5
Missed Layup|01:00|-131|119||LAYUPATT|PCQO      |9|92|EZE, BENJAMIN|0|18|14|||SIE       ||D|5
Layup Made|01:00|94|62||LAYUPMD|PJOC      |9|94|STONEROOK, SHAUN|2|20|14|||SIE       ||C|5
Missed Layup|00:00|-138|94||LAYUPATT|PCQO      |10|103|EZE, BENJAMIN|0|20|14|||SIE       ||D|5
Layup Made|00:00|-56|181||LAYUPMD|PJIS      |10|107|DOMERCANT, HENRY|2|22|14|||SIE       ||D|5
Missed Layup|00:00|25|257||LAYUPATT|P000541   |10|108|LOGAN, DAVID|0|22|14|||SOP       ||C|5
Missed Layup|09:00|43|188||LAYUPATT|PCLQ      |11|116|DYLEWICZ, FILIP|0|22|14|||SOP       ||C|5
Missed Three Pointer|09:00|627|388||3FGA|P000378   |11|118|EWING, DAN|0|22|14|||SOP       ||A|5
Missed Two Pointer|09:00|-282|119||2FGA|PCLQ      |11|120|DYLEWICZ, FILIP|0|22|14|||SOP       ||E|5
Layup Made|08:00|131|62||LAYUPMD|PBLH      |12|123|LAVRINOVIC, KSISTOF|2|24|14|||SIE       ||C|5
Three Pointer|08:00|-664|75||3FGM|P000541   |12|125|LOGAN, DAVID|3|24|17|||SOP       ||F|5
Missed Layup|07:00|75|112||LAYUPATT|PJIS      |13|128|DOMERCANT, HENRY|0|24|17|||SIE       ||C|5
Layup Made|07:00|-50|112||LAYUPMD|P000541   |13|130|LOGAN, DAVID|2|24|19|||SOP       ||D|5
Missed Layup|07:00|257|119||LAYUPATT|PBJR      |13|131|KAUKENAS, RIMANTAS|0|24|19|||SIE       ||B|5
Layup Made|07:00|144|69||LAYUPMD|PLPY      |13|133|ZAMOJSKI, PRZEMYSLAW|2|24|21|||SOP       ||C|5
Three Pointer|07:00|-539|501||3FGM|PBLH      |13|141|LAVRINOVIC, KSISTOF|3|27|21|||SIE       ||J|5
Missed Layup|06:00|-6|112||LAYUPATT|P000378   |14|144|EWING, DAN|0|27|21|||SOP       ||D|5
Layup Made|06:00|62|69||LAYUPMD|PCFN      |14|146|BURKE, PATRICK|2|27|23|||SOP       ||C|5
Missed Three Pointer|06:00|401|577||3FGA|PBLH      |14|147|LAVRINOVIC, KSISTOF|0|27|23|||SIE       ||G|5
Two Pointer|05:00|-445|0||2FGM|PBJR      |15|153|KAUKENAS, RIMANTAS|2|29|23|||SIE       ||E|5
Two Pointer|05:00|432|119||2FGM|PLMO      |15|162|SATO, ROMAIN|2|31|23|||SIE       ||B|5
Missed Layup|05:00|-150|62||LAYUPATT|PCFN      |15|163|BURKE, PATRICK|0|31|23|||SOP       ||D|5
Missed Layup|04:00|18|156||LAYUPATT|PCFN      |16|171|BURKE, PATRICK|0|31|23|||SOP       ||C|5
Missed Layup|04:00|131|94||LAYUPATT|PCIA      |16|175|NESOVIC, ALEKSEJ|0|31|23|||SOP       ||C|5
Dunk|04:00|6|6||DUNK|PLGW      |16|179|BURRELL, RONNIE|2|31|25|||SOP       ||C|5
Missed Two Pointer|03:00|-395|0||2FGA|PBJR      |17|185|KAUKENAS, RIMANTAS|0|31|25|||SIE       ||E|5
Layup Made|03:00|31|156||LAYUPMD|PCQO      |17|187|EZE, BENJAMIN|2|33|25|||SIE       ||C|5
Missed Layup|03:00|-50|106||LAYUPATT|P000541   |17|188|LOGAN, DAVID|0|33|25|||SOP       ||D|5
Missed Layup|03:00|163|125||LAYUPATT|PCFN      |17|190|BURKE, PATRICK|0|33|25|||SOP       ||C|5
Two Pointer|03:00|414|144||2FGM|PLMO      |17|192|SATO, ROMAIN|2|35|25|||SIE       ||B|5
Three Pointer|02:00|-708|-37||3FGM|PDBE      |18|194|ARCHIBONG, KOKO|3|35|28|||SOP       ||F|5
Missed Two Pointer|02:00|470|50||2FGA|PCQO      |18|196|EZE, BENJAMIN|0|35|28|||SIE       ||B|5
Three Pointer|01:00|-326|589||3FGM|PCFN      |19|199|BURKE, PATRICK|3|35|31|||SOP       ||J|5
Three Pointer|01:00|-470|526||3FGM|P001202   |19|201|FINLEY, MORRIS|3|38|31|||SIE       ||J|5
Three Pointer|01:00|495|552||3FGM|P000541   |19|202|LOGAN, DAVID|3|38|34|||SOP       ||G|5
Two Pointer|00:00|94|388||2FGM|PBJR      |20|205|KAUKENAS, RIMANTAS|2|40|34|||SIE       ||C|5
Missed Three Pointer|00:00|-514|558||3FGA|P000541   |20|206|LOGAN, DAVID|0|40|34|||SOP       ||J|5
Three Pointer|00:00|539|457||3FGM|P001202   |20|208|FINLEY, MORRIS|3|43|34|||SIE       ||G|5
Free Throw In|00:00|-1|-1||FTM|PCLQ      |20|222|DYLEWICZ, FILIP|1|43|35|||SOP       || |5
Free Throw In|00:00|-1|-1||FTM|PCLQ      |20|223|DYLEWICZ, FILIP|1|43|36|||SOP       || |5
Missed Two Pointer|00:00|-282|138||2FGA|PCLQ      |20|227|DYLEWICZ, FILIP|0|43|36|||SOP       ||E|5
Missed Three Pointer|09:00|50|708||3FGA|PJIS      |21|242|DOMERCANT, HENRY|0|43|36|||SIE       ||G|5
Missed Three Pointer|09:00|313|627||3FGA|PCFN      |21|244|BURKE, PATRICK|0|43|36|||SOP       ||G|5
Missed Three Pointer|08:00|-175|683||3FGA|PJOC      |22|247|STONEROOK, SHAUN|0|43|36|||SIE       ||J|5
Missed Three Pointer|08:00|564|445||3FGA|P000541   |22|251|LOGAN, DAVID|0|43|36|||SOP       ||G|5
Three Pointer|08:00|81|677||3FGM|PBLH      |22|255|LAVRINOVIC, KSISTOF|3|46|36|||SIE       ||G|5
Dunk|08:00|6|12||DUNK|PJIS      |22|258|DOMERCANT, HENRY|2|48|36|||SIE       ||C|5
Dunk|07:00|0|6||DUNK|PLGW      |23|265|BURRELL, RONNIE|2|48|38|||SOP       ||D|5
Free Throw In|07:00|-1|-1||FTM|P000541   |23|273|LOGAN, DAVID|1|48|39|||SOP       || |5
Missed Three Pointer|06:00|476|520||3FGA|PKWI      |24|278|MCINTYRE, TERRELL|0|48|39|||SIE       ||G|5
Missed Two Pointer|06:00|326|332||2FGA|PCIA      |24|280|NESOVIC, ALEKSEJ|0|48|39|||SOP       ||B|5
Missed Layup|06:00|75|238||LAYUPATT|PJIS      |24|283|DOMERCANT, HENRY|0|48|39|||SIE       ||C|5
Missed Layup|06:00|244|156||LAYUPATT|PKWI      |24|293|MCINTYRE, TERRELL|0|48|39|||SIE       ||B|5
Missed Two Pointer|05:00|-263|200||2FGA|PJOC      |25|298|STONEROOK, SHAUN|0|48|39|||SIE       ||E|5
Free Throw In|05:00|-1|-1||FTM|PLMO      |25|304|SATO, ROMAIN|1|49|39|||SIE       || |5
Free Throw In|05:00|-1|-1||FTM|PLMO      |25|305|SATO, ROMAIN|1|50|39|||SIE       || |5
Free Throw In|05:00|-1|-1||FTM|P000541   |25|308|LOGAN, DAVID|1|50|40|||SOP       || |5
Layup Made|05:00|56|131||LAYUPMD|P000378   |25|311|EWING, DAN|2|50|42|||SOP       ||C|5
Three Pointer|05:00|-188|652||3FGM|PJIS      |25|312|DOMERCANT, HENRY|3|53|42|||SIE       ||J|5
Missed Three Pointer|04:00|633|401||3FGA|PCLQ      |26|315|DYLEWICZ, FILIP|0|53|42|||SOP       ||A|5
Layup Made|04:00|-175|175||LAYUPMD|PLMO      |26|317|SATO, ROMAIN|2|55|42|||SIE       ||D|5
Three Pointer|04:00|351|614||3FGM|PBLH      |26|325|LAVRINOVIC, KSISTOF|3|58|42|||SIE       ||G|5
Missed Layup|03:00|-194|138||LAYUPATT|PCFN      |27|328|BURKE, PATRICK|0|58|42|||SOP       ||D|5
Missed Three Pointer|03:00|583|401||3FGA|PLMO      |27|333|SATO, ROMAIN|0|58|42|||SIE       ||A|5
Missed Three Pointer|03:00|263|652||3FGA|PCLQ      |27|335|DYLEWICZ, FILIP|0|58|42|||SOP       ||G|5
Layup Made|03:00|75|125||LAYUPMD|P000541   |27|336|LOGAN, DAVID|2|58|44|||SOP       ||C|5
Free Throw In|02:00|-1|-1||FTM|PKWI      |28|346|MCINTYRE, TERRELL|1|59|44|||SIE       || |5
Missed Three Pointer|02:00|457|520||3FGA|PDBE      |28|349|ARCHIBONG, KOKO|0|59|44|||SOP       ||G|5
Layup Made|02:00|43|125||LAYUPMD|PLGW      |28|351|BURRELL, RONNIE|2|59|46|||SOP       ||C|5
Free Throw In|02:00|-1|-1||FTM|PLMO      |28|354|SATO, ROMAIN|1|60|46|||SIE       || |5
Two Pointer|02:00|489|31||2FGM|PLGW      |28|358|BURRELL, RONNIE|2|60|48|||SOP       ||B|5
Missed Three Pointer|01:00|-257|664||3FGA|PKWI      |29|360|MCINTYRE, TERRELL|0|60|48|||SIE       ||J|5
Three Pointer|01:00|702|-69||3FGM|PLGW      |29|362|BURRELL, RONNIE|3|60|51|||SOP       ||A|5
Two Pointer|01:00|-87|338||2FGM|PBJR      |29|364|KAUKENAS, RIMANTAS|2|62|51|||SIE       ||D|5
Missed Three Pointer|00:00|558|451||3FGA|PLGW      |30|366|BURRELL, RONNIE|0|62|51|||SOP       ||G|5
Missed Three Pointer|00:00|652|294||3FGA|P000541   |30|368|LOGAN, DAVID|0|62|51|||SOP       ||A|5
Missed Three Pointer|00:00|683|-50||3FGA|PCLQ      |30|370|DYLEWICZ, FILIP|0|62|51|||SOP       ||A|5
Layup Made|09:00|194|100||LAYUPMD|PCLQ      |31|376|DYLEWICZ, FILIP|2|62|53|||SOP       ||C|5
Free Throw In|09:00|-1|-1||FTM|PCQO      |31|381|EZE, BENJAMIN|1|63|53|||SIE       || |5
Missed Two Pointer|09:00|169|301||2FGA|PBJR      |31|384|KAUKENAS, RIMANTAS|0|63|53|||SIE       ||C|5
Free Throw In|08:00|-1|-1||FTM|PCLQ      |32|394|DYLEWICZ, FILIP|1|63|54|||SOP       || |5
Free Throw In|08:00|-1|-1||FTM|PCLQ      |32|395|DYLEWICZ, FILIP|1|63|55|||SOP       || |5
Missed Two Pointer|08:00|62|407||2FGA|P001202   |32|396|FINLEY, MORRIS|0|63|55|||SIE       ||C|5
Three Pointer|08:00|-319|639||3FGM|P000378   |32|398|EWING, DAN|3|63|58|||SOP       ||J|5
Missed Three Pointer|07:00|639|257||3FGA|PCLQ      |33|409|DYLEWICZ, FILIP|0|63|58|||SOP       ||A|5
Missed Two Pointer|07:00|-420|194||2FGA|P001202   |33|413|FINLEY, MORRIS|0|63|58|||SIE       ||E|5
Missed Three Pointer|06:00|702|-12||3FGA|PLPY      |34|421|ZAMOJSKI, PRZEMYSLAW|0|63|58|||SOP       ||A|5
Free Throw In|06:00|-1|-1||FTM|PCQO      |34|427|EZE, BENJAMIN|1|64|58|||SIE       || |5
Missed Layup|05:00|250|112||LAYUPATT|P000541   |35|431|LOGAN, DAVID|0|64|58|||SOP       ||B|5
Missed Three Pointer|05:00|43|715||3FGA|PBJR      |35|433|KAUKENAS, RIMANTAS|0|64|58|||SIE       ||G|5
Missed Layup|05:00|-213|138||LAYUPATT|PDBE      |35|435|ARCHIBONG, KOKO|0|64|58|||SOP       ||D|5
Missed Three Pointer|04:00|451|583||3FGA|PBJR      |36|438|KAUKENAS, RIMANTAS|0|64|58|||SIE       ||G|5
Dunk|04:00|6|-6||DUNK|PCQO      |36|440|EZE, BENJAMIN|2|66|58|||SIE       ||C|5
Missed Two Pointer|04:00|-326|476||2FGA|PJIS      |36|446|DOMERCANT, HENRY|0|66|58|||SIE       ||I|5
Free Throw In|04:00|-1|-1||FTM|PBLH      |36|450|LAVRINOVIC, KSISTOF|1|67|58|||SIE       || |5
Free Throw In|04:00|-1|-1||FTM|PBLH      |36|451|LAVRINOVIC, KSISTOF|1|68|58|||SIE       || |5
Missed Layup|03:00|-81|125||LAYUPATT|P000378   |37|453|EWING, DAN|0|68|58|||SOP       ||D|5
Free Throw In|03:00|-1|-1||FTM|PBJR      |37|461|KAUKENAS, RIMANTAS|1|69|58|||SIE       || |5
Free Throw In|03:00|-1|-1||FTM|PBJR      |37|462|KAUKENAS, RIMANTAS|1|70|58|||SIE       || |5
Layup Made|03:00|-112|94||LAYUPMD|P000541   |37|464|LOGAN, DAVID|2|70|60|||SOP       ||D|5
Missed Layup|03:00|181|131||LAYUPATT|PJIS      |37|465|DOMERCANT, HENRY|0|70|60|||SIE       ||C|5
Missed Layup|03:00|75|131||LAYUPATT|PBLH      |37|467|LAVRINOVIC, KSISTOF|0|70|60|||SIE       ||C|5
Three Pointer|02:00|6|721||3FGM|PCIA      |38|470|NESOVIC, ALEKSEJ|3|70|63|||SOP       ||G|5
Three Pointer|02:00|476|501||3FGM|PJIS      |38|472|DOMERCANT, HENRY|3|73|63|||SIE       ||G|5
Missed Layup|02:00|-106|100||LAYUPATT|PLGW      |38|474|BURRELL, RONNIE|0|73|63|||SOP       ||D|5
Free Throw In|02:00|-1|-1||FTM|PKWI      |38|480|MCINTYRE, TERRELL|1|74|63|||SIE       || |5
Free Throw In|02:00|-1|-1||FTM|PKWI      |38|481|MCINTYRE, TERRELL|1|75|63|||SIE       || |5
Missed Two Pointer|01:00|495|37||2FGA|P000541   |39|483|LOGAN, DAVID|0|75|63|||SOP       ||B|5
Missed Layup|01:00|-112|31||LAYUPATT|PBJR      |39|485|KAUKENAS, RIMANTAS|0|75|63|||SIE       ||D|5
Three Pointer|01:00|652|169||3FGM|P000541   |39|489|LOGAN, DAVID|3|75|66|||SOP       ||A|5
Free Throw In|01:00|-1|-1||FTM|PKWI      |39|495|MCINTYRE, TERRELL|1|76|66|||SIE       || |5
Free Throw In|01:00|-1|-1||FTM|PKWI      |39|496|MCINTYRE, TERRELL|1|77|66|||SIE       || |5
Three Pointer|00:00|608|338||3FGM|P000541   |40|498|LOGAN, DAVID|3|77|69|||SOP       ||A|5
Missed Three Pointer|00:00|-119|690||3FGA|PKWI      |40|499|MCINTYRE, TERRELL|0|77|69|||SIE       ||J|5
Three Pointer|00:00|734|125||3FGM|PBJR      |40|503|KAUKENAS, RIMANTAS|3|80|69|||SIE       ||A|5
Free Throw In|00:00|-1|-1||FTM|PCIA      |40|508|NESOVIC, ALEKSEJ|1|80|70|||SOP       || |5
Free Throw In|00:00|-1|-1||FTM|PCIA      |40|509|NESOVIC, ALEKSEJ|1|80|71|||SOP       || |5
Missed Layup|00:00|-257|144||LAYUPATT|PJIS      |40|510|DOMERCANT, HENRY|0|80|71|||SIE       ||E|5
Layup Made|09:00|-100|87||LAYUPMD|PTFI      |1|3|VIDMAR, GASPER|2|0|2|||ULK       ||D|6
Three Pointer|09:00|420|545||3FGM|PANB      |1|5|RAKOCEVIC, IGOR|3|3|2|||BAS       ||G|6
Layup Made|09:00|69|62||LAYUPMD|PAYR      |1|6|TURKCAN, MIRSAD|2|3|4|||ULK       ||C|6
Missed Three Pointer|08:00|683|-12||3FGA|P000668   |2|8|SHAKUR, MUSTAFA|0|3|4|||BAS       ||A|6
Two Pointer|08:00|282|445||2FGM|PLGR      |2|11|BASAK, RASIM|2|3|6|||ULK       ||H|6
Three Pointer|08:00|-407|570||3FGM|PANB      |2|13|RAKOCEVIC, IGOR|3|6|6|||BAS       ||J|6
Missed Three Pointer|07:00|671|-43||3FGA|PTFH      |3|15|PRELDZIC, EMIR|0|6|6|||ULK       ||A|6
Missed Two Pointer|07:00|-188|426||2FGA|PJWO      |3|17|MICKEAL, PETE|0|6|6|||BAS       ||I|6
Layup Made|07:00|-12|156||LAYUPMD|PTFH      |3|19|PRELDZIC, EMIR|2|6|8|||ULK       ||D|6
Free Throw In|07:00|-1|-1||FTM|PTFH      |3|22|PRELDZIC, EMIR|1|6|9|||ULK       || |6
Missed Three Pointer|07:00|-119|702||3FGA|PANB      |3|23|RAKOCEVIC, IGOR|0|6|9|||BAS       ||J|6
Free Throw In|06:00|-1|-1||FTM|P001273   |4|28|GREEN, MARQUES OSCAR|1|6|10|||ULK       || |6
Free Throw In|06:00|-1|-1||FTM|P001273   |4|29|GREEN, MARQUES OSCAR|1|6|11|||ULK       || |6
Missed Two Pointer|06:00|112|301||2FGA|PTFI      |4|36|VIDMAR, GASPER|0|6|11|||ULK       ||C|6
Two Pointer|06:00|345|100||2FGM|P000668   |4|38|SHAKUR, MUSTAFA|2|8|11|||BAS       ||B|6
Free Throw In|05:00|-1|-1||FTM|PANB      |5|47|RAKOCEVIC, IGOR|1|9|11|||BAS       || |6
Free Throw In|05:00|-1|-1||FTM|PANB      |5|48|RAKOCEVIC, IGOR|1|10|11|||BAS       || |6
Missed Three Pointer|05:00|-489|508||3FGA|PAYR      |5|49|TURKCAN, MIRSAD|0|10|11|||ULK       ||J|6
Missed Two Pointer|04:00|-282|119||2FGA|PJZJ      |6|52|TELETOVIC, MIRZA|0|10|11|||BAS       ||E|6
Three Pointer|04:00|696|-25||3FGM|PLGR      |6|56|BASAK, RASIM|3|10|14|||ULK       ||A|6
Layup Made|03:00|75|131||LAYUPMD|PTGC      |7|60|BARAC, STANKO|2|12|14|||BAS       ||C|6
Missed Three Pointer|03:00|514|470||3FGA|P001273   |7|61|GREEN, MARQUES OSCAR|0|12|14|||ULK       ||G|6
Layup Made|03:00|69|94||LAYUPMD|PJWO      |7|66|MICKEAL, PETE|2|14|14|||BAS       ||C|6
Free Throw In|03:00|-1|-1||FTM|PJWO      |7|72|MICKEAL, PETE|1|15|14|||BAS       || |6
Missed Two Pointer|03:00|25|414||2FGA|P001274   |7|73|SMITH, DEVIN|0|15|14|||ULK       ||C|6
Layup Made|03:00|-25|144||LAYUPMD|PANB      |7|75|RAKOCEVIC, IGOR|2|17|14|||BAS       ||D|6
Missed Layup|02:00|-12|163||LAYUPATT|PTFI      |8|77|VIDMAR, GASPER|0|17|14|||ULK       ||D|6
Dunk|02:00|-18|31||DUNK|PAYR      |8|79|TURKCAN, MIRSAD|2|17|16|||ULK       ||D|6
Missed Layup|01:00|18|100||LAYUPATT|PAYR      |9|89|TURKCAN, MIRSAD|0|17|16|||ULK       ||C|6
Missed Layup|01:00|56|75||LAYUPATT|P001274   |9|91|SMITH, DEVIN|0|17|16|||ULK       ||C|6
Layup Made|01:00|-12|50||LAYUPMD|P001274   |9|94|SMITH, DEVIN|2|17|18|||ULK       ||D|6
Free Throw In|00:00|-1|-1||FTM|PJWO      |10|102|MICKEAL, PETE|1|18|18|||BAS       || |6
Free Throw In|00:00|-1|-1||FTM|PJWO      |10|103|MICKEAL, PETE|1|19|18|||BAS       || |6
Three Pointer|00:00|501|489||3FGM|PLGA      |10|104|KAAN MRSIC, DAMIR|3|19|21|||ULK       ||G|6
Missed Two Pointer|00:00|-345|420||2FGA|P000668   |10|105|SHAKUR, MUSTAFA|0|19|21|||BAS       ||E|6
Missed Two Pointer|00:00|-319|483||2FGA|P001274   |10|107|SMITH, DEVIN|0|19|21|||ULK       ||I|6
Missed Three Pointer|09:00|-558|414||3FGA|PLGA      |11|119|KAAN MRSIC, DAMIR|0|19|21|||ULK       ||F|6
Missed Layup|09:00|0|87||LAYUPATT|P001274   |11|121|SMITH, DEVIN|0|19|21|||ULK       ||D|6
Two Pointer|09:00|0|0||2FGM|P001274   |11|127|SMITH, DEVIN|2|19|23|||ULK       ||B|6
Missed Three Pointer|09:00|-589|401||3FGA|PTFH      |11|129|PRELDZIC, EMIR|0|19|23|||ULK       ||F|6
Missed Layup|09:00|-81|131||LAYUPATT|PTFH      |11|134|PRELDZIC, EMIR|0|19|23|||ULK       ||D|6
Missed Layup|08:00|-56|106||LAYUPATT|P000518   |12|137|SAN EMETERIO, FERNANDO|0|19|23|||BAS       ||D|6
Missed Two Pointer|08:00|-6|407||2FGA|PJPF      |12|139|SAVAS, OGUZ|0|19|23|||ULK       ||D|6
Two Pointer|07:00|414|188||2FGM|PTGC      |13|143|BARAC, STANKO|2|21|23|||BAS       ||B|6
Missed Three Pointer|07:00|-470|570||3FGA|PLGA      |13|144|KAAN MRSIC, DAMIR|0|21|23|||ULK       ||J|6
Two Pointer|07:00|-351|363||2FGM|PJWO      |13|146|MICKEAL, PETE|2|23|23|||BAS       ||E|6
Three Pointer|06:00|-250|658||3FGM|P001273   |14|155|GREEN, MARQUES OSCAR|3|23|26|||ULK       ||J|6
Three Pointer|06:00|451|583||3FGM|PCBX      |14|156|PRIGIONI, PABLO|3|26|26|||BAS       ||G|6
Dunk|06:00|6|12||DUNK|PJZJ      |14|161|TELETOVIC, MIRZA|2|28|26|||BAS       ||C|6
Missed Layup|05:00|-81|56||LAYUPATT|PJPF      |15|163|SAVAS, OGUZ|0|28|26|||ULK       ||D|6
Missed Three Pointer|05:00|-207|671||3FGA|PANB      |15|165|RAKOCEVIC, IGOR|0|28|26|||BAS       ||J|6
Layup Made|05:00|-25|138||LAYUPMD|PTFH      |15|168|PRELDZIC, EMIR|2|28|28|||ULK       ||D|6
Layup Made|04:00|18|106||LAYUPMD|P000518   |16|181|SAN EMETERIO, FERNANDO|2|30|28|||BAS       ||C|6
Two Pointer|03:00|683|-6||2FGM|PAYR      |17|185|TURKCAN, MIRSAD|2|30|30|||ULK       ||A|6
Missed Three Pointer|03:00|432|627||3FGA|PCBX      |17|186|PRIGIONI, PABLO|0|30|30|||BAS       ||G|6
Layup Made|03:00|6|125||LAYUPMD|PAYR      |17|188|TURKCAN, MIRSAD|2|30|32|||ULK       ||C|6
Missed Three Pointer|02:00|702|-18||3FGA|PJZJ      |18|190|TELETOVIC, MIRZA|0|30|32|||BAS       ||A|6
Missed Layup|02:00|-43|175||LAYUPATT|P001274   |18|192|SMITH, DEVIN|0|30|32|||ULK       ||D|6
Layup Made|02:00|18|119||LAYUPMD|PJTT      |18|195|MCDONALD, WILL|2|32|32|||BAS       ||C|6
Layup Made|02:00|-62|81||LAYUPMD|PANB      |18|198|RAKOCEVIC, IGOR|2|34|32|||BAS       ||D|6
Layup Made|02:00|-43|125||LAYUPMD|PJPF      |18|199|SAVAS, OGUZ|2|34|34|||ULK       ||D|6
Two Pointer|01:00|-407|319||2FGM|PANB      |19|210|RAKOCEVIC, IGOR|2|36|34|||BAS       ||E|6
Missed Layup|01:00|-6|138||LAYUPATT|PTFI      |19|211|VIDMAR, GASPER|0|36|34|||ULK       ||D|6
Three Pointer|01:00|156|721||3FGM|PANB      |19|214|RAKOCEVIC, IGOR|3|39|34|||BAS       ||G|6
Three Pointer|00:00|708|0||3FGM|PANB      |20|220|RAKOCEVIC, IGOR|3|42|34|||BAS       ||A|6
Missed Three Pointer|00:00|-715|81||3FGA|PAYR      |20|221|TURKCAN, MIRSAD|0|42|34|||ULK       ||F|6
Missed Three Pointer|00:00|338|708||3FGA|P001273   |20|225|GREEN, MARQUES OSCAR|0|42|34|||ULK       ||G|6
