ACTION|CONSOLE|COORD_X|COORD_Y|FASTBREAK|ID_ACTION|ID_PLAYER|MINUTE|NUM_ANOT|PLAYER|POINTS|POINTS_A|POINTS_B|POINTS_OFF_TURNOVER|SECOND_CHANCE|TEAM|UTC|ZONE|Game
Free Throw In|01:00|-1|-1||FTM|PJUH      |29|446|HAMILTON, VENSON|1|56|42|||MAD       || |46
Free Throw In|01:00|-1|-1||FTM|PJUH      |29|447|HAMILTON, VENSON|1|57|42|||MAD       || |46
Free Throw In|00:00|-1|-1||FTM|PCTN      |30|465|SMITH, CHARLES|1|58|42|||MAD       || |46
Free Throw In|00:00|-1|-1||FTM|PCTN      |30|466|SMITH, CHARLES|1|59|42|||MAD       || |46
Missed Two Pointer|00:00|-453|200||2FGA|PBFB      |30|471|TRIPKOVIC, UROS|0|59|42|||PAR       ||E|46
Missed Two Pointer|00:00|-38|523||2FGA|PTGU      |30|474|PALACIO, MILT|0|59|42|||PAR       ||I|46
Missed Two Pointer|09:00|-110|89||2FGA|PCTN      |31|481|SMITH, CHARLES|0|59|42|||MAD       ||D|46
Missed Three Pointer|09:00|246|676||3FGA|PBXO      |31|484|VITKOVAC, CEDOMIR|0|59|42|||PAR       ||G|46
Free Throw In|08:00|-1|-1||FTM|PAAX      |32|502|REYES, FELIPE|1|60|42|||MAD       || |46
Missed Three Pointer|08:00|112|682||3FGA|PBFE      |32|503|KECMAN, DUSAN|0|60|42|||PAR       ||G|46
Missed Three Pointer|08:00|-212|712||3FGA|PACK      |32|507|PELEKANOS, MICHALIS|0|60|42|||MAD       ||J|46
Missed Two Pointer|07:00|48|228||2FGA|PLGH      |33|512|TEPIC, MILENKO|0|60|42|||PAR       ||C|46
Two Pointer|06:00|-64|79||2FGM|PAAX      |34|515|REYES, FELIPE|2|62|42|||MAD       ||D|46
Missed Three Pointer|06:00|-453|558||3FGA|PJNN      |34|516|VELICKOVIC, NOVICA|0|62|42|||PAR       ||J|46
Two Pointer|06:00|48|66||2FGM|PTGU      |34|518|PALACIO, MILT|2|62|44|||PAR       ||C|46
Missed Two Pointer|06:00|7|376||2FGA|PAAX      |34|519|REYES, FELIPE|0|62|44|||MAD       ||C|46
Missed Three Pointer|06:00|-394|569||3FGA|PACK      |34|531|PELEKANOS, MICHALIS|0|62|44|||MAD       ||J|46
Two Pointer|06:00|46|82||2FGM|PTGU      |34|533|PALACIO, MILT|2|62|46|||PAR       ||C|46
Free Throw In|06:00|-1|-1||FTM|PTGU      |34|537|PALACIO, MILT|1|62|47|||PAR       || |46
Missed Three Pointer|06:00|-305|643||3FGA|PACK      |34|545|PELEKANOS, MICHALIS|0|62|47|||MAD       ||J|46
Free Throw In|06:00|-1|-1||FTM|PAFB      |34|557|SEKULIC, BLAGOTA|1|63|47|||MAD       || |46
Missed Three Pointer|04:00|358|623||3FGA|PTGU      |36|561|PALACIO, MILT|0|63|47|||PAR       ||G|46
Missed Two Pointer|04:00|323|400||2FGA|PARR      |36|563|TUNCERI, KEREM|0|63|47|||MAD       ||B|46
Two Pointer|04:00|66|48||2FGM|PTGU      |36|566|PALACIO, MILT|2|63|49|||PAR       ||C|46
Missed Two Pointer|04:00|-87|141||2FGA|PBFJ      |36|569|MUMBRU, ALEX|0|63|49|||MAD       ||D|46
Missed Two Pointer|03:00|-341|358||2FGA|PJNN      |37|574|VELICKOVIC, NOVICA|0|63|49|||PAR       ||E|46
Free Throw In|03:00|-1|-1||FTM|PAPP      |37|582|PAPADOPOULOS, LAZAROS|1|64|49|||MAD       || |46
Free Throw In|03:00|-1|-1||FTM|PAPP      |37|583|PAPADOPOULOS, LAZAROS|1|65|49|||MAD       || |46
Three Pointer|03:00|-664|130||3FGM|PBFE      |37|585|KECMAN, DUSAN|3|65|52|||PAR       ||F|46
Missed Three Pointer|02:00|392|638||3FGA|PLGH      |38|592|TEPIC, MILENKO|0|65|52|||PAR       ||G|46
Missed Three Pointer|02:00|-689|66||3FGA|PARR      |38|594|TUNCERI, KEREM|0|65|52|||MAD       ||F|46
Missed Two Pointer|02:00|-38|87||2FGA|PBFJ      |38|596|MUMBRU, ALEX|0|65|52|||MAD       ||D|46
Missed Two Pointer|02:00|66|71||2FGA|PTGU      |38|598|PALACIO, MILT|0|65|52|||PAR       ||C|46
Two Pointer|02:00|58|79||2FGM|PBFE      |38|600|KECMAN, DUSAN|2|65|54|||PAR       ||C|46
Free Throw In|01:00|-1|-1||FTM|PAPP      |39|607|PAPADOPOULOS, LAZAROS|1|66|54|||MAD       || |46
Missed Two Pointer|01:00|-51|100||2FGA|PAFB      |39|610|SEKULIC, BLAGOTA|0|66|54|||MAD       ||D|46
Two Pointer|01:00|58|100||2FGM|PTGU      |39|613|PALACIO, MILT|2|66|56|||PAR       ||C|46
Two Pointer|01:00|25|94||2FGM|PTGU      |39|616|PALACIO, MILT|2|66|58|||PAR       ||C|46
Two Pointer|01:00|15|82||2FGM|PKNN      |39|620|PEKOVIC, NIKOLA|2|66|60|||PAR       ||C|46
Free Throw In|01:00|-1|-1||FTM|PKNN      |39|627|PEKOVIC, NIKOLA|1|66|61|||PAR       || |46
Three Pointer|00:00|-156|671||3FGM|PAJO      |40|629|BULLOCK, LOUIS|3|69|61|||MAD       ||J|46
Free Throw In|00:00|-1|-1||FTM|PAJO      |40|635|BULLOCK, LOUIS|1|70|61|||MAD       || |46
Free Throw In|00:00|-1|-1||FTM|PAIT      |40|648|LOPEZ, RAUL|1|71|61|||MAD       || |46
Free Throw In|00:00|-1|-1||FTM|PAIT      |40|649|LOPEZ, RAUL|1|72|61|||MAD       || |46
Missed Three Pointer|00:00|335|651||3FGA|PTHY      |40|652|MILOSEVIC, STRAHINJA|0|72|61|||PAR       ||G|46
Three Pointer|00:00|-458|505||3FGM|PTGU      |40|655|PALACIO, MILT|3|72|64|||PAR       ||J|46
Free Throw In|00:00|-1|-1||FTM|PAIT      |40|660|LOPEZ, RAUL|1|73|64|||MAD       || |46
Missed Two Pointer|00:00|15|128||2FGAB|PTGU      |40|661|PALACIO, MILT|0|73|64|||PAR       ||C|46
Free Throw In|00:00|-1|-1||FTM|PBFJ      |40|668|MUMBRU, ALEX|1|74|64|||MAD       || |46
Free Throw In|00:00|-1|-1||FTM|PBFJ      |40|669|MUMBRU, ALEX|1|75|64|||MAD       || |46
Missed Two Pointer|09:00|441|282||2FGA|PBWL      |1|4|LORBEK, ERAZEM|0|0|0|||ROM       ||B|47
Missed Two Pointer|09:00|56|30||2FGA|PJKN      |1|6|GABINI, ROBERTO|0|0|0|||ROM       ||C|47
Missed Two Pointer|09:00|253|225||2FGA|PCJA      |1|10|UKIC, ROKO-LENI|0|0|0|||ROM       ||B|47
Two Pointer|08:00|43|151||2FGM|PCJA      |2|13|UKIC, ROKO-LENI|2|2|0|||ROM       ||C|47
Two Pointer|07:00|53|48||2FGM|PJJZ      |3|21|SUPUT, PREDRAG|2|2|2|||BAM       ||C|47
Free Throw In|07:00|-1|-1||FTM|PBWL      |3|24|LORBEK, ERAZEM|1|3|2|||ROM       || |47
Missed Two Pointer|07:00|20|74||2FGA|PJSR      |3|27|ENSMINGER, CHRIS|0|3|2|||BAM       ||C|47
Three Pointer|07:00|-323|602||3FGM|PBWL      |3|29|LORBEK, ERAZEM|3|6|2|||ROM       ||J|47
Free Throw In|06:00|-1|-1||FTM|PJSR      |4|35|ENSMINGER, CHRIS|1|6|3|||BAM       || |47
Free Throw In|06:00|-1|-1||FTM|PJSR      |4|36|ENSMINGER, CHRIS|1|6|4|||BAM       || |47
Three Pointer|06:00|15|694||3FGM|PJKN      |4|39|GABINI, ROBERTO|3|9|4|||ROM       ||G|47
Missed Three Pointer|06:00|56|666||3FGA|PKOO      |4|41|GREENE, DEMOND|0|9|4|||BAM       ||G|47
Three Pointer|05:00|-246|620||3FGM|PASB      |5|46|OKULAJA, ADEMOLA|3|9|7|||BAM       ||J|47
Two Pointer|05:00|164|258||2FGM|PCJA      |5|48|UKIC, ROKO-LENI|2|11|7|||ROM       ||C|47
Missed Three Pointer|05:00|674|-43||3FGA|PASB      |5|49|OKULAJA, ADEMOLA|0|11|7|||BAM       ||A|47
Missed Two Pointer|05:00|41|105||2FGA|PCJA      |5|51|UKIC, ROKO-LENI|0|11|7|||ROM       ||C|47
Missed Two Pointer|05:00|61|48||2FGA|PCJA      |5|53|UKIC, ROKO-LENI|0|11|7|||ROM       ||C|47
Missed Three Pointer|05:00|-28|676||3FGA|PLPI      |5|55|FENN, DARREN|0|11|7|||BAM       ||J|47
Missed Three Pointer|04:00|-417|535||3FGA|PBWL      |6|58|LORBEK, ERAZEM|0|11|7|||ROM       ||J|47
Two Pointer|04:00|376|7||2FGM|PBWL      |6|63|LORBEK, ERAZEM|2|13|7|||ROM       ||B|47
Missed Two Pointer|04:00|-179|215||2FGA|PJJZ      |6|64|SUPUT, PREDRAG|0|13|7|||BAM       ||D|47
Missed Two Pointer|03:00|-97|79||2FGA|PASB      |7|75|OKULAJA, ADEMOLA|0|13|7|||BAM       ||D|47
Missed Three Pointer|03:00|-666|97||3FGA|PLUK      |7|77|STEFANSSON, JON|0|13|7|||ROM       ||F|47
Missed Three Pointer|03:00|310|605||3FGA|PLUK      |7|79|STEFANSSON, JON|0|13|7|||ROM       ||G|47
Three Pointer|02:00|217|630||3FGM|PJKN      |8|82|GABINI, ROBERTO|3|16|7|||ROM       ||G|47
Missed Three Pointer|02:00|546|425||3FGA|PTFR      |8|84|RAY, ALLAN|0|16|7|||ROM       ||A|47
Missed Two Pointer|02:00|328|58||2FGA|PKOO      |8|86|GREENE, DEMOND|0|16|7|||BAM       ||B|47
Missed Three Pointer|02:00|-671|-28||3FGA|PBOF      |8|91|GARRETT, ROBERT|0|16|7|||BAM       ||F|47
Missed Two Pointer|02:00|61|12||2FGA|PBWL      |8|95|LORBEK, ERAZEM|0|16|7|||ROM       ||C|47
Missed Three Pointer|01:00|251|630||3FGA|PJKN      |9|104|GABINI, ROBERTO|0|16|7|||ROM       ||G|47
Missed Two Pointer|01:00|69|56||2FGAB|PTFR      |9|106|RAY, ALLAN|0|16|7|||ROM       ||C|47
Three Pointer|00:00|679|-51||3FGM|PKOO      |10|111|GREENE, DEMOND|3|16|10|||BAM       ||A|47
Two Pointer|00:00|48|17||2FGM|PADP      |10|113|FUCKA, GREGOR|2|18|10|||ROM       ||C|47
Free Throw In|00:00|-1|-1||FTM|PADP      |10|119|FUCKA, GREGOR|1|19|10|||ROM       || |47
Missed Three Pointer|00:00|158|648||3FGA|PLKE      |10|120|DICKEL, MARK|0|19|10|||BAM       ||G|47
Missed Two Pointer|00:00|120|125||2FGA|PKXO      |10|122|GIACHETTI, JACOPO|0|19|10|||ROM       ||C|47
Missed Two Pointer|09:00|28|38||2FGA|PADP      |11|130|FUCKA, GREGOR|0|19|10|||ROM       ||C|47
Three Pointer|09:00|215|633||3FGM|PLUK      |11|132|STEFANSSON, JON|3|22|10|||ROM       ||G|47
Two Pointer|09:00|133|130||2FGM|PLUK      |11|143|STEFANSSON, JON|2|24|10|||ROM       ||C|47
Two Pointer|08:00|46|12||2FGM|PJSR      |12|145|ENSMINGER, CHRIS|2|24|12|||BAM       ||C|47
Missed Three Pointer|08:00|-292|612||3FGA|PTFR      |12|146|RAY, ALLAN|0|24|12|||ROM       ||J|47
Missed Three Pointer|08:00|233|628||3FGA|PBOF      |12|148|GARRETT, ROBERT|0|24|12|||BAM       ||G|47
Two Pointer|07:00|2|41||2FGM|PADP      |13|159|FUCKA, GREGOR|2|26|12|||ROM       ||D|47
Three Pointer|07:00|-661|25||3FGM|PJJZ      |13|165|SUPUT, PREDRAG|3|26|15|||BAM       ||F|47
Free Throw In|06:00|-1|-1||FTM|PTFR      |14|171|RAY, ALLAN|1|27|15|||ROM       || |47
Missed Three Pointer|06:00|-669|-12||3FGA|PJJZ      |14|172|SUPUT, PREDRAG|0|27|15|||BAM       ||F|47
Two Pointer|06:00|-323|333||2FGM|PADP      |14|174|FUCKA, GREGOR|2|29|15|||ROM       ||E|47
Missed Three Pointer|05:00|669|-20||3FGA|PBOF      |15|177|GARRETT, ROBERT|0|29|15|||BAM       ||A|47
Two Pointer|05:00|71|69||2FGM|PASB      |15|179|OKULAJA, ADEMOLA|2|29|17|||BAM       ||C|47
Missed Three Pointer|05:00|371|556||3FGA|PCJA      |15|180|UKIC, ROKO-LENI|0|29|17|||ROM       ||G|47
Missed Three Pointer|04:00|-674|-20||3FGA|PKOO      |16|195|GREENE, DEMOND|0|29|17|||BAM       ||F|47
Missed Two Pointer|04:00|38|51||2FGAB|PCJA      |16|197|UKIC, ROKO-LENI|0|29|17|||ROM       ||C|47
Missed Three Pointer|04:00|607|684||3FGA|PKZA      |16|201|HAWKINS, DAVID|0|29|17|||ROM       ||G|47
Three Pointer|04:00|338|584||3FGM|PJJZ      |16|203|SUPUT, PREDRAG|3|29|20|||BAM       ||G|47
Three Pointer|03:00|-289|610||3FGM|PCJA      |17|205|UKIC, ROKO-LENI|3|32|20|||ROM       ||J|47
Missed Three Pointer|03:00|666|-35||3FGA|PKOO      |17|206|GREENE, DEMOND|0|32|20|||BAM       ||A|47
Three Pointer|03:00|-379|574||3FGM|PLUK      |17|208|STEFANSSON, JON|3|35|20|||ROM       ||J|47
Free Throw In|02:00|-1|-1||FTM|PJSR      |18|218|ENSMINGER, CHRIS|1|35|21|||BAM       || |47
Missed Two Pointer|02:00|-66|15||2FGA|PKZA      |18|229|HAWKINS, DAVID|0|35|21|||ROM       ||D|47
Missed Two Pointer|02:00|-41|41||2FGA|PLPK      |18|231|OHLBRECHT, TIM|0|35|21|||BAM       ||D|47
Three Pointer|01:00|-523|448||3FGM|PKXO      |19|234|GIACHETTI, JACOPO|3|38|21|||ROM       ||J|47
Two Pointer|01:00|23|53||2FGM|PJSS      |19|236|HAMANN, STEFFEN|2|38|23|||BAM       ||C|47
Missed Three Pointer|01:00|551|397||3FGA|PLUK      |19|237|STEFANSSON, JON|0|38|23|||ROM       ||A|47
Free Throw In|00:00|-1|-1||FTM|PKZA      |20|244|HAWKINS, DAVID|1|39|23|||ROM       || |47
Free Throw In|00:00|-1|-1||FTM|PKZA      |20|245|HAWKINS, DAVID|1|40|23|||ROM       || |47
Free Throw In|00:00|-1|-1||FTM|PBOF      |20|250|GARRETT, ROBERT|1|40|24|||BAM       || |47
Free Throw In|00:00|-1|-1||FTM|PBOF      |20|251|GARRETT, ROBERT|1|40|25|||BAM       || |47
Missed Three Pointer|00:00|246|625||3FGA|PLUK      |20|252|STEFANSSON, JON|0|40|25|||ROM       ||G|47
Free Throw In|00:00|-1|-1||FTM|PADP      |20|256|FUCKA, GREGOR|1|41|25|||ROM       || |47
Missed Two Pointer|00:00|302|153||2FGA|PTFR      |20|259|RAY, ALLAN|0|41|25|||ROM       ||B|47
Two Pointer|09:00|17|79||2FGM|PASB      |21|274|OKULAJA, ADEMOLA|2|41|27|||BAM       ||C|47
Free Throw In|09:00|-1|-1||FTM|PASB      |21|279|OKULAJA, ADEMOLA|1|41|28|||BAM       || |47
Two Pointer|09:00|0|0||2FGM|PBWL      |21|282|LORBEK, ERAZEM|2|43|28|||ROM       ||D|47
Two Pointer|08:00|46|58||2FGM|PJSS      |22|294|HAMANN, STEFFEN|2|43|30|||BAM       ||C|47
Missed Two Pointer|08:00|-92|61||2FGA|PTFR      |22|295|RAY, ALLAN|0|43|30|||ROM       ||D|47
Two Pointer|08:00|-61|64||2FGM|PTFR      |22|297|RAY, ALLAN|2|45|30|||ROM       ||D|47
Missed Three Pointer|07:00|138|658||3FGA|PASB      |23|299|OKULAJA, ADEMOLA|0|45|30|||BAM       ||G|47
Missed Two Pointer|07:00|-97|179||2FGA|PJKN      |23|301|GABINI, ROBERTO|0|45|30|||ROM       ||D|47
Missed Two Pointer|07:00|-164|41||2FGA|PASB      |23|303|OKULAJA, ADEMOLA|0|45|30|||BAM       ||D|47
Two Pointer|07:00|-97|33||2FGM|PLPK      |23|305|OHLBRECHT, TIM|2|45|32|||BAM       ||D|47
Two Pointer|06:00|71|38||2FGM|PJSS      |24|309|HAMANN, STEFFEN|2|45|34|||BAM       ||C|47
Free Throw In|06:00|-1|-1||FTM|PJSS      |24|316|HAMANN, STEFFEN|1|45|35|||BAM       || |47
Three Pointer|06:00|10|707||3FGM|PTFR      |24|317|RAY, ALLAN|3|48|35|||ROM       ||G|47
Missed Three Pointer|06:00|-438|533||3FGA|PKOO      |24|320|GREENE, DEMOND|0|48|35|||BAM       ||J|47
Missed Three Pointer|05:00|346|589||3FGA|PTFR      |25|325|RAY, ALLAN|0|48|35|||ROM       ||G|47
Missed Two Pointer|05:00|-102|76||2FGAB|PASB      |25|327|OKULAJA, ADEMOLA|0|48|35|||BAM       ||D|47
Free Throw In|05:00|-1|-1||FTM|PKZA      |25|333|HAWKINS, DAVID|1|49|35|||ROM       || |47
Free Throw In|05:00|-1|-1||FTM|PKZA      |25|334|HAWKINS, DAVID|1|50|35|||ROM       || |47
Three Pointer|05:00|687|-61||3FGM|PKOO      |25|335|GREENE, DEMOND|3|50|38|||BAM       ||A|47
Missed Two Pointer|05:00|92|120||2FGA|PJSS      |25|339|HAMANN, STEFFEN|0|50|38|||BAM       ||C|47
Free Throw In|04:00|-1|-1||FTM|PTFR      |26|348|RAY, ALLAN|1|51|38|||ROM       || |47
Free Throw In|04:00|-1|-1||FTM|PTFR      |26|349|RAY, ALLAN|1|52|38|||ROM       || |47
Free Throw In|04:00|-1|-1||FTM|PJJZ      |26|353|SUPUT, PREDRAG|1|52|39|||BAM       || |47
Missed Two Pointer|04:00|56|51||2FGA|PTFR      |26|354|RAY, ALLAN|0|52|39|||ROM       ||C|47
Two Pointer|04:00|-61|35||2FGM|PBWL      |26|356|LORBEK, ERAZEM|2|54|39|||ROM       ||D|47
Three Pointer|04:00|-676|-76||3FGM|PKOO      |26|357|GREENE, DEMOND|3|54|42|||BAM       ||F|47
Two Pointer|03:00|-2|187||2FGM|PCJA      |27|359|UKIC, ROKO-LENI|2|56|42|||ROM       ||D|47
Three Pointer|03:00|-364|551||3FGM|PKOO      |27|360|GREENE, DEMOND|3|56|45|||BAM       ||J|47
Missed Three Pointer|02:00|356|576||3FGA|PBWL      |28|362|LORBEK, ERAZEM|0|56|45|||ROM       ||G|47
Missed Three Pointer|02:00|-541|405||3FGA|PKOO      |28|364|GREENE, DEMOND|0|56|45|||BAM       ||F|47
Free Throw In|02:00|-1|-1||FTM|PJJZ      |28|373|SUPUT, PREDRAG|1|56|46|||BAM       || |47
Two Pointer|02:00|192|205||2FGM|PADP      |28|376|FUCKA, GREGOR|2|58|46|||ROM       ||C|47
Missed Two Pointer|02:00|-194|94||2FGA|PLPI      |28|377|FENN, DARREN|0|58|46|||BAM       ||D|47
Three Pointer|01:00|-561|384||3FGM|PCCI      |29|382|TONOLLI, ALESSANDRO|3|61|46|||ROM       ||F|47
Free Throw In|01:00|-1|-1||FTM|PLPK      |29|391|OHLBRECHT, TIM|1|61|47|||BAM       || |47
Three Pointer|01:00|251|630||3FGM|PCJA      |29|394|UKIC, ROKO-LENI|3|64|47|||ROM       ||G|47
Free Throw In|00:00|-1|-1||FTM|PJSS      |30|398|HAMANN, STEFFEN|1|64|48|||BAM       || |47
Free Throw In|00:00|-1|-1||FTM|PJSS      |30|399|HAMANN, STEFFEN|1|64|49|||BAM       || |47
Missed Two Pointer|00:00|-482|53||2FGA|PBOF      |30|402|GARRETT, ROBERT|0|64|49|||BAM       ||E|47
Missed Three Pointer|09:00|589|-61||3FGA|PJSS      |31|412|HAMANN, STEFFEN|0|64|49|||BAM       ||B|47
Three Pointer|09:00|-130|656||3FGM|PASB      |31|419|OKULAJA, ADEMOLA|3|64|52|||BAM       ||J|47
Missed Two Pointer|08:00|-43|174||2FGAB|PLPI      |32|423|FENN, DARREN|0|64|52|||BAM       ||D|47
Free Throw In|08:00|-1|-1||FTM|PLUK      |32|431|STEFANSSON, JON|1|65|52|||ROM       || |47
Free Throw In|08:00|-1|-1||FTM|PLUK      |32|432|STEFANSSON, JON|1|66|52|||ROM       || |47
Two Pointer|08:00|-5|348||2FGM|PKZA      |32|435|HAWKINS, DAVID|2|68|52|||ROM       ||D|47
Missed Three Pointer|08:00|417|538||3FGA|PLPI      |32|436|FENN, DARREN|0|68|52|||BAM       ||G|47
Missed Two Pointer|08:00|143|46||2FGA|PLUK      |32|438|STEFANSSON, JON|0|68|52|||ROM       ||C|47
Missed Two Pointer|07:00|-84|243||2FGA|PADP      |33|441|FUCKA, GREGOR|0|68|52|||ROM       ||D|47
Missed Two Pointer|07:00|97|48||2FGA|PKZA      |33|459|HAWKINS, DAVID|0|68|52|||ROM       ||C|47
Missed Two Pointer|06:00|7|156||2FGA|PJSS      |34|464|HAMANN, STEFFEN|0|68|52|||BAM       ||C|47
Missed Two Pointer|06:00|10|553||2FGA|PLUK      |34|466|STEFANSSON, JON|0|68|52|||ROM       ||H|47
Free Throw In|05:00|-1|-1||FTM|PJJZ      |35|473|SUPUT, PREDRAG|1|68|53|||BAM       || |47
Missed Two Pointer|05:00|-523|166||2FGA|PBWL      |35|476|LORBEK, ERAZEM|0|68|53|||ROM       ||E|47
Three Pointer|05:00|684|-66||3FGM|PLUK      |35|486|STEFANSSON, JON|3|71|53|||ROM       ||A|47
Free Throw In|04:00|-1|-1||FTM|PKOO      |36|494|GREENE, DEMOND|1|71|54|||BAM       || |47
Free Throw In|04:00|-1|-1||FTM|PKOO      |36|495|GREENE, DEMOND|1|71|55|||BAM       || |47
Free Throw In|04:00|-1|-1||FTM|PLUK      |36|501|STEFANSSON, JON|1|72|55|||ROM       || |47
Two Pointer|04:00|182|538||2FGM|PKOO      |36|502|GREENE, DEMOND|2|72|57|||BAM       ||H|47
Missed Two Pointer|03:00|-7|189||2FGA|PLUK      |37|504|STEFANSSON, JON|0|72|57|||ROM       ||D|47
Missed Three Pointer|03:00|-307|633||3FGA|PJSS      |37|506|HAMANN, STEFFEN|0|72|57|||BAM       ||J|47
Missed Three Pointer|03:00|-569|341||3FGA|PJKN      |37|508|GABINI, ROBERTO|0|72|57|||ROM       ||F|47
Missed Two Pointer|03:00|-25|200||2FGA|PJJZ      |37|510|SUPUT, PREDRAG|0|72|57|||BAM       ||D|47
Three Pointer|02:00|307|620||3FGM|PCJA      |38|520|UKIC, ROKO-LENI|3|75|57|||ROM       ||G|47
Free Throw In|02:00|-1|-1||FTM|PTFR      |38|526|RAY, ALLAN|1|76|57|||ROM       || |47
Free Throw In|02:00|-1|-1||FTM|PTFR      |38|527|RAY, ALLAN|1|77|57|||ROM       || |47
Missed Two Pointer|01:00|210|261||2FGA|PJJZ      |39|529|SUPUT, PREDRAG|0|77|57|||BAM       ||C|47
Two Pointer|01:00|38|17||2FGM|PKZA      |39|531|HAWKINS, DAVID|2|79|57|||ROM       ||C|47
Two Pointer|01:00|269|197||2FGM|PBWL      |39|541|LORBEK, ERAZEM|2|81|57|||ROM       ||B|47
Missed Three Pointer|01:00|664|61||3FGA|PLKE      |39|542|DICKEL, MARK|0|81|57|||BAM       ||A|47
Missed Three Pointer|01:00|-25|687||3FGA|PKOO      |39|544|GREENE, DEMOND|0|81|57|||BAM       ||J|47
Missed Three Pointer|00:00|-361|574||3FGA|PKOO      |40|551|GREENE, DEMOND|0|81|57|||BAM       ||J|47
Missed Two Pointer|00:00|194|361||2FGA|PCJA      |40|553|UKIC, ROKO-LENI|0|81|57|||ROM       ||B|47
Missed Three Pointer|09:00|341|597||3FGA|PABC      |1|2|GUROVIC, MILAN|0|0|0|||SOP       ||G|48
Two Pointer|09:00|-300|230||2FGM|P000126   |1|5|JACKSON, MARC|2|2|0|||OLY       ||E|48
Missed Two Pointer|09:00|41|97||2FGA|PASG      |1|6|VAN DEN SPIEGEL, TOMAS|0|2|0|||SOP       ||C|48
Missed Two Pointer|09:00|23|112||2FGA|PASG      |1|8|VAN DEN SPIEGEL, TOMAS|0|2|0|||SOP       ||C|48
Missed Three Pointer|09:00|-587|402||3FGA|PAMM      |1|10|PRINTEZIS, GEORGIOS|0|2|0|||OLY       ||F|48
Missed Two Pointer|08:00|-292|307||2FGA|PABC      |2|15|GUROVIC, MILAN|0|2|0|||SOP       ||E|48
Three Pointer|08:00|-528|438||3FGM|PTFV      |2|20|WOODS, QYNTEL|3|5|0|||OLY       ||J|48
Free Throw In|08:00|-1|-1||FTM|PTGA      |2|23|WAGNER, DAJUAN|1|5|1|||SOP       || |48
Missed Three Pointer|07:00|-397|543||3FGA|PCBV      |3|27|MACIJAUSKAS, ARVYDAS|0|5|1|||OLY       ||J|48
Missed Two Pointer|07:00|-194|264||2FGAB|PABC      |3|30|GUROVIC, MILAN|0|5|1|||SOP       ||D|48
Two Pointer|07:00|-51|48||2FGM|PCBV      |3|32|MACIJAUSKAS, ARVYDAS|2|7|1|||OLY       ||D|48
Three Pointer|07:00|-41|710||3FGM|PTGA      |3|34|WAGNER, DAJUAN|3|7|4|||SOP       ||J|48
Missed Three Pointer|06:00|458|530||3FGA|PTFV      |4|36|WOODS, QYNTEL|0|7|4|||OLY       ||G|48
Free Throw In|06:00|-1|-1||FTM|PASG      |4|42|VAN DEN SPIEGEL, TOMAS|1|7|5|||SOP       || |48
Free Throw In|06:00|-1|-1||FTM|PASG      |4|43|VAN DEN SPIEGEL, TOMAS|1|7|6|||SOP       || |48
Two Pointer|06:00|7|102||2FGM|PTGA      |4|46|WAGNER, DAJUAN|2|7|8|||SOP       ||C|48
Two Pointer|06:00|-146|287||2FGM|PJRF      |4|47|VASILOPOULOS, PANAGIOTIS|2|9|8|||OLY       ||D|48
Three Pointer|05:00|651|143||3FGM|PCBV      |5|51|MACIJAUSKAS, ARVYDAS|3|12|8|||OLY       ||A|48
Two Pointer|05:00|30|53||2FGM|PJRF      |5|55|VASILOPOULOS, PANAGIOTIS|2|14|8|||OLY       ||C|48
Missed Three Pointer|04:00|476|541||3FGA|PBCM      |6|57|HARISSIS, CHRISTOS|0|14|8|||SOP       ||G|48
Missed Two Pointer|04:00|7|69||2FGA|PBFY      |6|61|BLAKNEY, RODERICK|0|14|8|||OLY       ||C|48
Missed Two Pointer|04:00|51|79||2FGA|PJRF      |6|63|VASILOPOULOS, PANAGIOTIS|0|14|8|||OLY       ||C|48
Missed Two Pointer|04:00|279|348||2FGA|PTGA      |6|65|WAGNER, DAJUAN|0|14|8|||SOP       ||B|48
Free Throw In|03:00|-1|-1||FTM|PJRF      |7|72|VASILOPOULOS, PANAGIOTIS|1|15|8|||OLY       || |48
Free Throw In|03:00|-1|-1||FTM|PJRF      |7|73|VASILOPOULOS, PANAGIOTIS|1|16|8|||OLY       || |48
Missed Three Pointer|03:00|628|379||3FGA|PJRF      |7|77|VASILOPOULOS, PANAGIOTIS|0|16|8|||OLY       ||A|48
Two Pointer|03:00|10|58||2FGM|PACX      |7|82|MASIULIS, TOMAS|2|16|10|||SOP       ||C|48
Two Pointer|02:00|-5|41||2FGM|PBFY      |8|84|BLAKNEY, RODERICK|2|18|10|||OLY       ||D|48
Two Pointer|02:00|-5|448||2FGM|PTGA      |8|85|WAGNER, DAJUAN|2|18|12|||SOP       ||I|48
Three Pointer|02:00|15|687||3FGM|PTFV      |8|86|WOODS, QYNTEL|3|21|12|||OLY       ||G|48
Two Pointer|02:00|-384|374||2FGM|PACX      |8|88|MASIULIS, TOMAS|2|21|14|||SOP       ||E|48
Missed Two Pointer|02:00|-112|28||2FGA|PTFV      |8|90|WOODS, QYNTEL|0|21|14|||OLY       ||D|48
Two Pointer|02:00|-15|30||2FGM|P000126   |8|92|JACKSON, MARC|2|23|14|||OLY       ||D|48
Free Throw In|01:00|-1|-1||FTM|P000126   |9|98|JACKSON, MARC|1|24|14|||OLY       || |48
