Player;G;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Team;Season
Matt Lojeski;2;20.5;2.0;5.5;364;0.0;2.0;0;2.0;3.5;571;1.0;1.0;1000;0.5;2.5;3.0;1.5;0.5;0.0;0.5;1.0;5.0;Olympiacos;19
Dimitris Agravanis;1;5.0;1.0;2.0;500;0.0;1.0;0;1.0;1.0;1000;1.0;2.0;500;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;3.0;Olympiacos;19
Mike James;30;33.9;6.3;15.6;404;2.3;7.2;326;4.0;8.4;470;4.9;5.9;826;0.4;3.4;3.8;6.4;1.3;0.0;2.6;2.6;19.8;AX Armani Exchange Olimpia;19
Vladimir Micov;30;31.3;5.0;10.9;456;1.9;4.7;394;3.1;6.2;503;2.1;2.7;790;0.6;2.6;3.2;2.5;1.1;0.1;1.4;2.3;13.9;AX Armani Exchange Olimpia;19
Mindaugas Kuzminskas;30;17.1;2.8;5.7;497;1.0;2.1;469;1.8;3.6;514;1.8;2.1;859;1.3;2.0;3.3;0.7;0.5;0.1;0.9;1.7;8.5;AX Armani Exchange Olimpia;19
Curtis Jerrells;30;15.1;2.2;5.6;387;1.2;3.4;343;1.0;2.2;455;0.7;0.9;750;0.1;0.9;1.0;1.5;0.4;0.0;0.8;1.4;6.2;AX Armani Exchange Olimpia;19
Jeff Brooks;29;25.1;2.3;4.7;500;0.7;1.7;396;1.7;3.0;557;0.7;0.8;833;1.4;3.8;5.3;1.0;0.8;0.3;0.8;2.1;6.0;AX Armani Exchange Olimpia;19
Kaleb Tarczewski;24;18.2;2.6;3.6;724;0.0;0.0;0;2.6;3.6;724;1.1;1.6;692;2.1;2.5;4.6;0.4;0.4;0.7;1.0;2.8;6.4;AX Armani Exchange Olimpia;19
Dairis Bertans;22;16.6;2.0;4.3;479;1.7;3.1;536;0.4;1.1;320;0.6;0.8;824;0.3;0.7;1.0;0.6;0.7;0.0;0.3;2.0;6.4;AX Armani Exchange Olimpia;19
Arturas Gudaitis;21;23.8;3.7;5.8;639;0.0;0.0;0;3.7;5.8;639;5.1;6.3;805;3.3;3.8;7.1;0.4;0.8;1.0;1.3;3.0;12.5;AX Armani Exchange Olimpia;19
Nemanja Nedovic;15;23.5;3.9;8.5;461;1.9;4.7;414;2.0;3.9;517;1.7;2.1;806;0.5;1.9;2.5;2.7;0.8;0.1;2.1;2.5;11.5;AX Armani Exchange Olimpia;19
Alen Omic;14;12.5;1.2;2.7;447;0.0;0.1;0;1.2;2.6;459;0.1;0.4;167;1.7;1.9;3.6;0.5;0.4;0.2;0.8;1.3;2.5;AX Armani Exchange Olimpia;19
Andrea Cinciarini;14;11.2;1.4;2.6;528;0.3;0.9;333;1.1;1.7;625;0.2;0.6;375;0.4;1.0;1.4;0.9;0.5;0.1;0.9;1.7;3.2;AX Armani Exchange Olimpia;19
Christian Burns;14;3.1;0.3;0.7;400;0.0;0.1;0;0.3;0.6;444;0.4;0.4;1000;0.4;0.4;0.8;0.1;0.0;0.1;0.1;1.1;1.0;AX Armani Exchange Olimpia;19
Amedeo Della Valle;12;6.1;0.7;1.7;400;0.4;1.2;357;0.3;0.5;500;0.3;0.3;1000;0.5;0.3;0.8;0.3;0.1;0.2;0.2;1.0;2.1;AX Armani Exchange Olimpia;19
James Nunnally;10;26.9;4.6;9.5;484;1.6;3.8;421;3.0;5.7;526;3.3;3.6;917;0.6;2.3;2.9;2.2;0.4;0.0;1.1;1.5;14.1;AX Armani Exchange Olimpia;19
Simone Fontecchio;5;0.8;0.0;0.4;0;0.0;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;AX Armani Exchange Olimpia;19
Angelo Caloiaro;30;24.8;2.6;5.4;479;0.8;2.4;315;1.8;3.0;611;1.4;1.8;792;2.0;2.8;4.8;1.4;1.2;0.1;0.8;2.4;7.4;Maccabi FOX Tel Aviv;19
Johnny O'Bryant;30;23.4;4.0;10.1;393;1.2;4.0;306;2.7;6.1;451;1.5;1.9;786;1.0;4.9;5.9;1.3;0.5;0.3;2.0;2.6;10.6;Maccabi FOX Tel Aviv;19
Alex Tyus;30;18.3;3.2;4.9;664;0.0;0.0;0;3.2;4.9;664;0.8;1.3;625;1.3;2.8;4.1;0.3;0.5;1.1;0.7;1.8;7.3;Maccabi FOX Tel Aviv;19
Yovel Zoosman;30;14.8;1.1;2.5;459;0.4;1.1;375;0.7;1.4;524;0.4;0.4;846;0.5;1.5;2.0;1.2;0.7;0.2;0.8;1.6;3.0;Maccabi FOX Tel Aviv;19
Scottie Wilbekin;29;24.8;4.3;10.9;397;2.2;6.8;328;2.1;4.1;513;1.9;2.4;800;0.3;1.5;1.8;3.1;0.9;0.0;1.7;1.9;12.9;Maccabi FOX Tel Aviv;19
Michael Roll;29;21.5;3.6;7.7;473;1.2;3.0;407;2.4;4.7;515;0.7;0.7;905;0.7;1.5;2.2;2.7;0.7;0.0;1.1;1.9;9.1;Maccabi FOX Tel Aviv;19
John DiBartolomeo;29;10.3;1.5;4.2;361;1.1;3.2;344;0.4;1.0;414;0.6;0.7;810;0.6;0.8;1.4;1.1;0.4;0.0;0.2;1.5;4.7;Maccabi FOX Tel Aviv;19
Tarik Black;26;21.5;4.5;6.4;695;0.0;0.0;0;4.5;6.4;699;2.1;3.0;684;2.2;3.3;5.4;0.7;0.5;0.8;1.4;2.9;11.0;Maccabi FOX Tel Aviv;19
Deandre Kane;25;25.8;3.1;7.2;433;0.9;2.8;310;2.2;4.4;514;0.9;2.2;407;1.3;2.5;3.8;2.6;1.1;0.1;1.2;2.5;8.0;Maccabi FOX Tel Aviv;19
Jake Cohen;25;8.7;1.1;2.4;450;0.3;0.8;400;0.8;1.6;475;0.4;0.6;786;0.4;0.7;1.1;0.6;0.2;0.0;0.4;1.4;2.9;Maccabi FOX Tel Aviv;19
Kendrick Ray;17;11.1;1.6;3.8;438;0.6;1.4;458;1.0;2.4;425;0.8;1.2;667;0.1;0.8;0.8;1.1;0.2;0.1;0.9;1.7;4.8;Maccabi FOX Tel Aviv;19
Jeremy Pargo;11;19.2;1.7;7.3;238;0.7;3.4;216;1.0;3.9;256;1.3;2.2;583;0.2;1.5;1.7;2.7;0.3;0.1;1.7;1.9;5.5;Maccabi FOX Tel Aviv;19
Deni Avdija;8;6.4;1.5;3.4;444;0.6;1.3;500;0.9;2.1;412;0.3;0.3;1000;0.5;1.0;1.5;0.3;0.1;0.0;0.1;0.9;3.9;Maccabi FOX Tel Aviv;19
Nimrod Levi;5;2.2;0.2;0.4;500;0.2;0.2;1000;0.0;0.2;0;0.0;0.0;0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.6;Maccabi FOX Tel Aviv;19
Ramon Sessions;2;20.0;3.0;10.0;300;0.5;3.0;167;2.5;7.0;357;2.5;3.0;833;1.5;2.0;3.5;1.0;0.5;0.0;1.5;1.0;9.0;Maccabi FOX Tel Aviv;19
Danilo Barthel;30;23.7;3.0;6.0;508;0.6;1.6;404;2.4;4.4;545;1.4;2.0;705;1.0;3.0;4.0;1.9;0.3;0.2;1.3;2.3;8.1;Bayern Munich;19
Nihad Dedovic;30;23.0;3.6;7.7;463;1.1;3.2;330;2.5;4.5;560;1.7;2.0;836;0.6;1.8;2.5;2.7;1.0;0.0;1.1;2.3;9.9;Bayern Munich;19
Petteri Koponen;30;18.3;3.3;6.3;516;1.7;3.6;468;1.6;2.7;580;0.8;0.9;923;0.3;1.3;1.6;1.9;0.3;0.0;0.9;1.3;9.0;Bayern Munich;19
Nemanja Dangubic;30;14.8;1.3;3.2;412;0.6;1.4;395;0.8;1.8;426;0.9;1.2;757;0.4;2.0;2.4;0.5;0.3;0.1;0.4;1.9;4.2;Bayern Munich;19
Vladimir Lucic;29;26.2;3.6;6.9;523;0.9;2.6;351;2.7;4.3;624;2.0;2.4;826;0.8;3.1;3.8;1.2;1.1;0.2;0.7;2.4;10.0;Bayern Munich;19
Derrick Williams;29;26.0;4.4;9.5;460;1.2;3.7;333;3.1;5.8;542;3.4;4.3;784;1.2;2.9;4.2;0.6;0.6;0.5;1.5;1.4;13.4;Bayern Munich;19
Maodo Lo;29;18.3;2.4;5.3;445;0.8;2.2;344;1.6;3.1;516;1.1;1.4;786;0.2;1.2;1.5;1.9;1.0;0.1;1.3;1.9;6.7;Bayern Munich;19
Leon Radosevic;29;15.4;2.0;3.7;557;0.0;0.0;0;2.0;3.6;562;0.6;0.8;667;0.8;1.2;2.0;0.9;0.3;0.4;1.0;1.8;4.6;Bayern Munich;19
Stefan Jovic;23;21.5;3.3;6.5;510;0.8;2.0;400;2.5;4.5;558;0.9;1.2;741;0.7;1.7;2.4;4.6;1.3;0.0;1.8;2.1;8.3;Bayern Munich;19
Braydon Hobbs;18;9.8;1.1;2.6;426;1.1;2.3;488;0.0;0.3;0;0.4;0.4;875;0.1;0.8;0.9;2.7;0.4;0.0;0.9;1.1;3.7;Bayern Munich;19
Devin Booker;16;20.6;3.9;7.1;553;0.4;1.0;375;3.6;6.1;582;0.7;1.1;611;1.4;2.0;3.4;1.5;0.6;0.3;1.3;2.0;8.9;Bayern Munich;19
Robin Amaize;15;4.2;0.3;0.7;364;0.2;0.5;429;0.1;0.3;250;0.1;0.1;500;0.1;0.1;0.2;0.3;0.1;0.0;0.2;1.2;0.8;Bayern Munich;19
Alex King;14;2.9;0.2;0.7;300;0.1;0.6;222;0.1;0.1;1000;0.0;0.2;0;0.4;0.1;0.4;0.2;0.1;0.0;0.1;0.3;0.6;Bayern Munich;19
Marvin Ogunsipe;10;6.2;0.4;1.1;364;0.0;0.3;0;0.4;0.8;500;0.1;0.2;500;0.2;0.5;0.7;0.1;0.2;0.0;0.4;1.3;0.9;Bayern Munich;19
Tony Crocker;30;22.9;3.0;8.0;381;1.5;4.5;324;1.6;3.4;456;1.4;1.5;933;0.6;1.7;2.3;1.4;0.8;0.1;1.3;2.9;8.9;Khimki;19
Malcolm Thomas;30;20.6;3.4;5.8;590;0.4;1.3;316;3.0;4.5;667;1.4;2.0;672;2.0;3.1;5.0;1.7;0.8;0.6;1.2;2.3;8.6;Khimki;19
Charles Jenkins;29;24.4;2.4;5.0;490;1.2;2.8;420;1.3;2.2;578;0.8;1.0;828;0.8;1.9;2.8;1.2;1.0;0.2;0.6;2.8;6.9;Khimki;19
Jordan Mickey;28;22.5;5.5;10.5;529;0.7;2.0;351;4.8;8.4;572;2.4;3.3;739;1.7;3.3;5.0;0.7;0.8;1.1;1.5;1.9;14.2;Khimki;19
Stefan Markovic;27;23.8;1.9;5.0;388;1.1;3.2;349;0.8;1.8;458;1.1;1.5;750;0.5;1.6;2.1;4.4;0.8;0.0;1.5;2.4;6.1;Khimki;19
Sergey Monia;26;12.3;1.5;3.5;422;1.1;2.5;446;0.3;1.0;360;0.1;0.1;667;0.8;1.1;1.8;1.0;0.5;0.3;0.7;1.8;4.1;Khimki;19
Andrey Zubkov;25;15.7;1.8;3.5;500;0.3;1.2;267;1.4;2.3;621;0.7;0.9;773;0.5;1.7;2.2;1.0;0.7;0.1;0.6;1.9;4.5;Khimki;19
Dee Bost;23;23.6;2.9;7.1;405;1.5;4.5;337;1.3;2.6;525;0.7;0.8;789;0.7;1.7;2.3;3.0;1.0;0.0;1.3;2.6;7.9;Khimki;19
Egor Vialtsev;19;11.8;1.1;2.7;392;0.5;1.4;333;0.6;1.3;458;0.4;0.6;727;0.3;0.7;0.9;1.0;0.3;0.0;0.6;2.0;3.0;Khimki;19
Vyacheslav Zaytsev;15;6.5;0.6;1.4;429;0.1;0.2;333;0.5;1.2;444;0.5;0.8;667;0.3;0.2;0.5;0.5;0.4;0.3;0.3;1.5;1.8;Khimki;19
Alexey Shved;14;32.0;6.8;17.3;393;4.1;11.1;365;2.7;6.1;442;5.6;7.0;806;0.6;2.1;2.8;6.6;1.6;0.3;3.7;2.1;23.3;Khimki;19
Anthony Gill;13;26.7;4.5;8.3;546;0.6;2.8;222;3.9;5.5;708;1.8;2.3;767;1.5;2.0;3.5;1.6;0.8;0.6;1.2;2.4;11.5;Khimki;19
Petr Gubanov;12;9.3;0.3;1.2;286;0.2;0.7;250;0.2;0.5;333;0.4;0.7;625;0.2;0.4;0.6;0.3;0.3;0.1;0.2;1.5;1.3;Khimki;19
Garlon Green;11;14.8;1.6;4.4;375;0.5;1.7;263;1.2;2.6;448;0.5;0.7;750;0.3;0.9;1.2;0.3;0.5;0.2;0.7;1.5;4.3;Khimki;19
Timofey Yakushin;1;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Khimki;19
DJ Strawberry;29;21.8;2.9;7.9;367;1.2;3.7;324;1.7;4.2;405;1.6;2.2;703;0.4;1.4;1.8;1.9;0.8;0.1;1.5;1.7;8.6;Herbalife Gran Canaria;19
Marcus Eriksson;29;18.7;3.6;8.2;443;2.1;5.1;415;1.5;3.1;489;1.1;1.1;939;0.2;1.1;1.3;0.8;0.6;0.0;0.6;1.0;10.4;Herbalife Gran Canaria;19
Ondrej Balvin;29;18.6;2.8;4.3;643;0.0;0.0;0;2.8;4.3;643;1.0;1.7;604;1.7;3.4;5.1;0.9;0.3;0.4;1.2;2.3;6.6;Herbalife Gran Canaria;19
Kim Tillie;29;17.0;2.4;5.2;457;1.2;3.0;409;1.1;2.2;524;0.5;0.8;625;1.0;1.7;2.7;0.7;0.6;0.2;1.0;1.9;6.5;Herbalife Gran Canaria;19
Oriol Pauli;29;14.1;2.0;4.4;449;0.2;1.4;143;1.8;2.9;600;1.1;1.8;627;0.4;1.9;2.2;1.4;0.3;0.2;1.2;1.3;5.2;Herbalife Gran Canaria;19
Xavier Rabaseda;28;20.0;2.1;5.3;408;1.0;3.0;321;1.2;2.3;524;0.9;1.2;765;0.6;1.8;2.3;1.3;1.2;0.3;1.2;2.1;6.2;Herbalife Gran Canaria;19
Albert Oliver;28;14.6;1.3;4.0;324;0.6;1.7;333;0.7;2.3;317;0.9;1.0;897;0.5;0.8;1.3;3.3;0.3;0.0;1.4;1.5;4.1;Herbalife Gran Canaria;19
Eulis Baez;22;20.8;2.3;5.3;427;0.7;2.1;319;1.6;3.2;500;1.5;1.9;786;1.0;2.8;3.8;1.5;0.9;0.1;1.0;2.0;6.7;Herbalife Gran Canaria;19
Anzejs Pasecniks;22;16.9;2.9;6.0;485;0.0;0.3;143;2.9;5.7;504;1.3;2.4;558;1.9;1.7;3.6;0.4;0.5;0.4;0.6;2.5;7.2;Herbalife Gran Canaria;19
Clevin Hannah;18;20.4;2.9;7.0;421;0.9;3.1;304;2.0;3.9;514;2.4;2.7;917;0.3;1.3;1.6;3.7;1.1;0.0;2.4;2.6;9.3;Herbalife Gran Canaria;19
Siim-Sander Vene;18;15.1;2.4;5.0;478;1.2;3.0;389;1.2;2.0;611;0.9;1.1;842;0.3;0.9;1.2;0.6;0.5;0.0;0.3;1.9;6.8;Herbalife Gran Canaria;19
Nikola Radicevic;14;16.9;1.8;4.2;424;0.4;1.6;261;1.4;2.6;528;1.3;1.4;900;0.3;1.3;1.6;3.9;0.3;0.0;1.8;2.5;5.3;Herbalife Gran Canaria;19
Luke Fischer;13;8.4;1.5;2.3;633;0.0;0.0;0;1.5;2.3;633;0.7;1.6;429;1.0;1.0;2.0;0.2;0.2;0.2;0.4;1.6;3.6;Herbalife Gran Canaria;19
Christopher Evans;12;18.8;3.8;8.0;469;1.2;2.8;424;2.6;5.3;492;1.6;1.8;864;1.2;1.4;2.6;1.1;0.5;0.1;1.0;1.8;10.3;Herbalife Gran Canaria;19
Jacob Wiley;7;21.6;4.4;7.1;620;0.0;0.1;0;4.4;7.0;633;1.1;1.4;800;1.3;1.3;2.6;0.6;0.9;1.0;1.9;2.4;10.0;Herbalife Gran Canaria;19
Josh Magette;6;17.8;0.7;5.0;133;0.5;2.5;200;0.2;2.5;67;0.3;0.7;500;0.2;0.7;0.8;4.8;0.5;0.0;1.7;2.2;2.2;Herbalife Gran Canaria;19
Olek Balcerowski;6;12.3;1.2;2.7;438;0.7;1.7;400;0.5;1.0;500;0.0;0.0;0;0.3;1.3;1.7;0.3;0.3;0.3;0.2;1.3;3.0;Herbalife Gran Canaria;19
Cory Jefferson;5;12.6;1.4;4.4;318;0.6;2.4;250;0.8;2.0;400;0.0;0.2;0;1.0;1.4;2.4;0.2;0.0;0.2;0.2;1.4;3.4;Herbalife Gran Canaria;19
Khalifa Diop;1;7.0;1.0;2.0;500;0.0;0.0;0;1.0;2.0;500;1.0;2.0;500;2.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;Herbalife Gran Canaria;19
Jovan Kljajic;1;3.0;1.0;2.0;500;0.0;1.0;0;1.0;1.0;1000;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;Herbalife Gran Canaria;19
Edwin Jackson;30;26.4;3.5;7.9;439;1.7;4.0;429;1.8;3.9;449;1.1;1.3;850;0.7;1.8;2.5;1.9;0.7;0.1;1.5;2.1;9.8;Buducnost VOLI;19
Nemanja Gordic;30;23.3;2.9;7.5;387;0.8;2.6;304;2.1;4.9;432;1.0;1.4;714;0.3;1.4;1.7;3.6;0.6;0.0;1.8;2.3;7.6;Buducnost VOLI;19
Earl Clark;29;27.5;4.5;11.3;399;1.4;3.6;388;3.1;7.8;404;1.3;1.9;691;0.8;3.0;3.7;1.0;0.8;0.6;1.5;1.5;11.7;Buducnost VOLI;19
Coty Clarke;29;21.9;2.6;5.8;455;0.5;1.2;417;2.1;4.5;466;1.0;1.3;789;1.0;3.3;4.3;1.1;0.9;0.2;0.9;2.7;6.8;Buducnost VOLI;19
Filip Barovic;28;12.1;1.5;3.3;467;0.0;0.0;0;1.5;3.3;467;1.3;2.0;614;1.0;1.5;2.5;0.6;0.4;0.3;0.9;2.3;4.3;Buducnost VOLI;19
Danilo Nikolic;26;14.2;2.0;4.1;491;0.9;2.3;407;1.1;1.8;596;0.5;0.8;600;1.0;1.4;2.3;0.4;0.3;0.3;0.4;1.3;5.4;Buducnost VOLI;19
Suad Sehovic;22;14.2;1.2;2.7;458;1.0;2.5;418;0.2;0.2;1000;0.2;0.2;1000;0.3;1.5;1.9;0.5;0.4;0.1;0.1;2.1;3.7;Buducnost VOLI;19
Petar Popovic;21;13.6;1.8;4.0;458;0.5;1.1;458;1.3;2.8;458;0.7;1.0;750;0.2;0.7;0.9;1.2;0.5;0.0;0.7;1.6;4.9;Buducnost VOLI;19
James Bell;16;19.4;1.6;4.5;347;1.1;3.2;333;0.5;1.3;381;0.5;0.5;1000;0.4;1.8;2.2;0.5;0.4;0.2;0.9;2.9;4.7;Buducnost VOLI;19
Norris Cole;15;26.7;6.7;13.5;493;1.3;3.3;380;5.4;10.2;529;2.0;2.3;857;0.5;2.2;2.7;4.6;0.8;0.0;3.1;2.7;16.6;Buducnost VOLI;19
Alen Omic;15;21.1;3.9;6.3;611;0.1;0.2;333;3.8;6.1;620;1.1;1.7;615;2.2;2.5;4.7;1.1;0.3;0.3;1.1;2.3;8.9;Buducnost VOLI;19
Goga Bitadze;13;24.2;3.9;7.2;548;0.4;1.2;313;3.5;5.9;597;3.8;5.4;714;2.5;3.8;6.4;1.2;0.5;2.3;1.4;3.6;12.1;Buducnost VOLI;19
Nikola Ivanovic;8;19.6;2.4;6.3;380;1.1;3.4;333;1.3;2.9;435;1.1;1.4;818;0.9;1.0;1.9;3.6;0.9;0.0;0.9;1.8;7.0;Buducnost VOLI;19
Sead Sehovic;7;8.4;1.0;1.9;538;0.0;0.4;0;1.0;1.4;700;0.0;0.0;0;0.9;0.6;1.4;0.7;0.1;0.0;0.7;0.6;2.0;Buducnost VOLI;19
Devin Williams;6;11.0;1.2;2.7;438;0.0;0.0;0;1.2;2.7;438;1.0;1.5;667;0.3;2.2;2.5;0.5;0.2;0.0;0.3;1.7;3.3;Buducnost VOLI;19
Aaron Craft;4;16.8;0.8;2.3;333;0.0;0.5;0;0.8;1.8;429;0.0;0.0;0;1.0;0.8;1.8;2.3;0.5;0.0;1.3;2.5;1.5;Buducnost VOLI;19
Zoran Nikolic;4;7.8;0.5;1.3;400;0.0;0.0;0;0.5;1.3;400;0.3;1.0;250;1.3;0.8;2.0;0.0;1.0;0.0;0.5;2.8;1.3;Buducnost VOLI;19
Aleksa Ilic;3;15.0;2.0;4.3;462;0.0;0.0;0;2.0;4.3;462;0.0;0.3;0;1.7;2.7;4.3;0.3;1.0;0.3;0.3;1.3;4.0;Buducnost VOLI;19
Fedor Zugic;1;1.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Buducnost VOLI;19
Stanton Kidd;30;21.8;2.6;6.6;391;0.9;3.2;284;1.7;3.4;490;0.8;1.2;686;0.6;2.4;3.0;1.2;0.6;0.2;1.0;2.1;6.8;Darussafaka Tekfen;19
Michael Eric;29;20.3;4.4;8.2;540;0.0;0.0;0;4.4;8.2;540;2.2;3.3;656;2.2;2.8;5.0;0.9;0.3;0.9;2.2;2.8;11.1;Darussafaka Tekfen;19
Jon Diebler;28;18.3;1.4;4.0;360;1.0;2.9;363;0.4;1.1;355;0.4;0.5;923;0.3;1.1;1.3;1.2;0.4;0.1;0.6;1.6;4.3;Darussafaka Tekfen;19
Zanis Peiners;28;17.5;2.1;4.0;536;0.3;1.1;300;1.8;2.9;622;2.0;2.4;864;0.5;1.3;1.9;1.5;0.4;0.2;1.3;1.5;6.6;Darussafaka Tekfen;19
Dogus Ozdemiroglu;28;11.5;1.1;2.9;400;0.4;1.5;279;0.7;1.3;541;0.6;0.9;680;0.3;0.9;1.2;1.2;0.9;0.0;0.9;2.3;3.3;Darussafaka Tekfen;19
Berk Demir;28;9.1;0.9;2.3;397;0.3;1.0;250;0.6;1.3;514;0.4;0.4;909;0.8;1.3;2.1;0.3;0.1;0.3;0.5;1.2;2.4;Darussafaka Tekfen;19
Jeremy Evans;27;26.0;3.9;6.9;567;0.8;2.1;379;3.1;4.8;651;1.1;1.6;690;2.0;3.9;5.9;0.8;0.7;1.2;0.9;1.8;9.7;Darussafaka Tekfen;19
Oguz Savas;27;13.5;2.1;4.5;479;0.0;0.0;0;2.1;4.5;479;0.9;1.3;694;1.1;1.6;2.6;0.8;0.3;0.3;0.8;1.6;5.2;Darussafaka Tekfen;19
Kartal Ozmizrak;23;15.8;1.9;4.8;400;0.9;2.6;356;1.0;2.2;451;1.0;1.3;774;0.2;1.3;1.5;2.3;0.3;0.0;0.8;1.7;5.8;Darussafaka Tekfen;19
Muhammed Baygul;22;13.5;1.5;4.0;391;0.5;1.3;345;1.1;2.6;414;1.0;1.3;821;0.7;1.3;2.0;1.0;0.3;0.0;1.2;1.7;4.6;Darussafaka Tekfen;19
Toney Douglas;20;27.6;5.2;12.6;410;1.9;5.6;330;3.3;7.0;475;2.4;2.7;887;1.0;2.4;3.3;4.0;1.7;0.2;2.3;2.8;14.5;Darussafaka Tekfen;19
Markel Brown;20;17.5;1.7;4.9;347;0.7;2.7;259;1.0;2.2;455;0.8;1.2;652;0.6;1.1;1.7;1.9;0.4;0.2;0.8;1.3;4.9;Darussafaka Tekfen;19
Ray McCallum;16;22.1;3.8;9.7;394;0.6;2.2;286;3.2;7.5;425;1.2;1.8;679;0.9;2.8;3.7;4.1;0.9;0.2;2.3;1.8;9.4;Darussafaka Tekfen;19
Emircan Kosut;15;8.2;1.3;2.7;500;0.0;0.2;0;1.3;2.5;541;0.5;0.7;800;0.5;0.7;1.2;0.5;0.3;0.3;0.7;1.5;3.2;Darussafaka Tekfen;19
Mert Akay;7;11.0;1.0;2.4;412;0.3;1.1;250;0.7;1.3;556;0.7;1.3;556;0.4;0.7;1.1;1.6;0.4;0.0;1.1;2.4;3.0;Darussafaka Tekfen;19
